jour,mois,annee,stage,nom_pcs,categorie,fichier_gpx,route_url,road_km,street_km,state_road_km,cycleway_km,off-grid_(unknown)_km,access_road_km,asphalt_km,paved_km,cobblestones_km,unknown_km,path_km,unpaved_km,singletrack_km,compacted_gravel_km,_km,alpine_km,ferry_km,alpine_path_km,distance_gpx_km,denivele_pos,denivele_neg,altitude_max,altitude_min,n_cols_cat4,n_cols_cat3,n_cols_cat2,n_cols_cat1,n_cols_hc,loc_last_col_cat4,loc_last_col_cat3,loc_last_col_cat2,loc_last_col_cat1,loc_last_col_hc,gradient_last_1km,gradient_last_3km,gradient_last_5km,denivele_last_5km
19,8,2020,stage_4,tour-de-wallonie,2.Pro,2020 VOO-Tour de Wallonie Stage 4.gpx,https://www.komoot.com/tour/2973243674,148.0,1.45,46.9,2.55,0.512,,193.0,6.4,,0.512,,,,,,,,,199.86,3271.0,3205.0,564.0,76.0,12.0,5.0,1.0,0.0,0.0,0.9622,0.9622,0.3469,0.0,0.0,5.2,1.1,0.02,179.0
19,8,2020,stage_2,tour-du-limousin,2.1,2020 Tour du Limousin - Nouvelle Aquitaine Stage 2.gpx,https://www.komoot.com/tour/2973185731,165.0,5.59,3.51,,0.176,0.0,152.0,21.9,,0.265,,,,,,,,,174.24,1856.0,1995.0,365.0,103.0,8.0,2.0,0.0,0.0,0.0,0.9848,0.9395,0.0,0.0,0.0,1.6,-0.57,0.96,107.0
20,8,2020,stage_3,tour-du-limousin,2.1,2020 Tour du Limousin - Nouvelle Aquitaine Stage 3.gpx,https://www.komoot.com/tour/2973186773,167.0,0.165,11.8,,,,177.0,2.04,,,,,,,,,,,178.85,3222.0,2900.0,880.0,121.0,7.0,5.0,1.0,1.0,0.0,0.9072,0.9072,0.4365,0.4365,0.0,3.3,1.03,-0.92,45.0
20,8,2020,result,nc-luxembourg-itt,NC,2020 Luxembourg Road National Championships - ITT.gpx,https://www.komoot.com/tour/2973014081,10.9,,,10.1,,,21.0,,,,,,,,,,,,21.04,318.0,319.0,375.0,291.0,2.0,0.0,0.0,0.0,0.0,0.8069,0.0,0.0,0.0,0.0,-1.5,-0.37,-1.24,169.0
20,8,2020,result,nc-slovakia-itt,NC,2020 Slovakian Road National Championship - ITT.gpx,https://www.komoot.com/tour/2973076438,41.2,,,,,,41.2,,,,,,,,,,,,41.17,216.0,216.0,258.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6,-0.53,-0.4,109.0
21,8,2020,stage_4,tour-du-limousin,2.1,2020 Tour du Limousin - Nouvelle Aquitaine Stage 4.gpx,https://www.komoot.com/tour/2973188288,146.0,14.3,5.03,1.56,,,139.0,27.9,,0.0,,,,,,,,,167.24,2370.0,2459.0,513.0,192.0,8.0,1.0,1.0,0.0,0.0,0.9448,0.3738,0.3738,0.0,0.0,2.6,1.9,-0.52,70.0
21,8,2020,result,nc-serbia-itt,NC,2020 Serbian Road National Championships - ITT.gpx,https://www.komoot.com/tour/2973071675,20.0,,,,,,20.0,,,,,,,,,,,,20.01,28.0,29.0,100.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.33,0.26,28.0
21,8,2020,result,nc-spain-itt,NC,2020 Spanish Road National Championships - ITT.gpx,https://www.komoot.com/tour/2973081431,47.1,0.637,,,,,47.1,0.263,0.378,0.0,0.0,,,,,,,,47.71,990.0,825.0,917.0,539.0,3.0,2.0,1.0,0.0,0.0,0.999,0.999,0.999,0.0,0.0,7.4,5.9,2.92,211.0
22,8,2020,result,nc-slovakia,NC,2020 Slovakian Road National Championship.gpx,https://www.komoot.com/tour/2973077301,159.0,2.54,3.54,,,,162.0,2.54,,,,,,,,,,,164.72,1124.0,1123.0,352.0,199.0,6.0,0.0,0.0,0.0,0.0,0.94,0.0,0.0,0.0,0.0,-0.7,-0.9,-0.46,110.0
22,8,2020,result,nc-austria-itt,NC,2020 Austrian Road National Championships - ITT.gpx,https://www.komoot.com/tour/2972847321,18.5,1.33,,,,,27.1,0.644,,,7.91,,,,,,,,27.74,205.0,203.0,279.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9,-1.53,-0.96,132.0
23,8,2020,result,nc-germany,NC,2020 German Road National Championships.gpx,https://www.komoot.com/tour/2972920255,,,,,175.0,,,,,,,,,,,,,,174.96,3312.0,3312.0,336.0,306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,-0.02,483.0
23,8,2020,result,nc-austria2,NC,2020 Austrian Road National Championships.gpx,https://www.komoot.com/tour/2972848428,105.0,,86.0,0.61,,,191.0,0.714,,,,,,,,,,,191.15,1578.0,1578.0,295.0,192.0,5.0,0.0,0.0,0.0,0.0,0.8798,0.0,0.0,0.0,0.0,1.3,0.83,0.68,85.0
23,8,2020,result,nc-spain,NC,2020 Spanish Road National Championships.gpx,https://www.komoot.com/tour/2973082313,75.3,7.63,18.6,0.254,2.8,,94.0,0.304,7.28,2.8,0.0,0.183,,,,,,,104.52,1950.0,1923.0,774.0,369.0,4.0,4.0,4.0,0.0,0.0,0.9745,0.9745,0.9745,0.0,0.0,-1.2,0.43,2.68,304.0
23,8,2020,result,danish-championships,NC,2020 Polish Road National Road Championships.gpx,https://www.komoot.com/tour/2973050662,98.0,21.4,,1.83,0.969,,61.2,58.4,,1.26,,1.25,,,,,,,122.04,1368.0,1366.0,279.0,184.0,5.0,0.0,0.0,0.0,0.0,0.8766,0.0,0.0,0.0,0.0,1.2,0.23,0.3,112.0
23,8,2020,result,nc-norway,NC,2020 Norwegian Road National Championships.gpx,https://www.komoot.com/tour/2973028288,121.0,0.887,,,,,113.0,9.29,,0.179,,,,,,,,,121.98,2797.0,2797.0,136.0,49.0,9.0,0.0,0.0,0.0,0.0,0.9381,0.0,0.0,0.0,0.0,-1.3,0.5,-0.34,126.0
23,8,2020,result,nc-luxembourg,NC,2020 Luxembourg Road National Championships.gpx,https://www.komoot.com/tour/2973014907,121.0,2.37,,6.32,,,143.0,,,,12.8,,,,,,,,142.73,2256.0,2256.0,393.0,292.0,6.0,0.0,0.0,0.0,0.0,0.9187,0.0,0.0,0.0,0.0,0.0,-1.17,-0.84,388.0
23,8,2020,result,nc-italy,NC,2020 Italian Road National Championships.gpx,https://www.komoot.com/tour/2972993325,192.0,3.65,36.0,19.1,2.07,0.0,235.0,13.9,0.931,3.2,0.374,0.0,0.148,,,,,,252.82,2756.0,2818.0,288.0,40.0,14.0,12.0,0.0,0.0,0.0,0.9089,0.9089,0.0,0.0,0.0,-0.1,0.07,-0.06,8.0
24,8,2020,result,uec-road-european-championships-itt,CC,2020 UEC European Championships - ITT.gpx,https://www.komoot.com/tour/2973236288,25.6,,,,,,25.2,0.383,,,,,,,,,,,25.69,312.0,313.0,151.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1,0.17,0.56,87.0
25,8,2020,result,bretagne-classic,1.UWT,2020 Bretagne Classic - Ouest France.gpx,https://www.komoot.com/tour/2972864639,237.0,3.78,4.13,3.68,,,157.0,89.4,0.243,0.744,,1.29,,,,,,,248.74,2881.0,2925.0,310.0,4.0,11.0,2.0,0.0,0.0,0.0,0.9712,0.5187,0.0,0.0,0.0,-1.6,0.5,0.72,354.0
26,8,2020,result,uec-road-european-championships-me,CC,2020 UEC European Championships.gpx,https://www.komoot.com/tour/2973237257,175.0,3.6,,,,,132.0,47.2,,,,,,,,,,,178.46,2313.0,2314.0,153.0,47.0,12.0,0.0,0.0,0.0,0.0,0.9625,0.0,0.0,0.0,0.0,-2.3,0.53,0.5,81.0
27,8,2020,stage_1,tour-du-poitou-charentes-et-de-la-vienne,2.1,2020 Tour Poitou-Charentes en Nouvelle Aquitaine Stage 1.gpx,https://www.komoot.com/tour/2973112264,188.0,2.69,4.25,,,,190.0,4.88,,,0.0,0.0,,,,,,,194.58,2085.0,2168.0,189.0,0.0,5.0,0.0,0.0,0.0,0.0,0.4278,0.0,0.0,0.0,0.0,0.1,-0.23,-0.02,32.0
28,8,2020,stage_2,tour-du-poitou-charentes-et-de-la-vienne,2.1,2020 Tour Poitou-Charentes en Nouvelle Aquitaine Stage 2.gpx,https://www.komoot.com/tour/2973113280,180.0,1.1,0.944,0.655,0.172,,184.0,2.46,,0.172,,,,,,,,,186.39,943.0,923.0,81.0,1.0,2.0,0.0,0.0,0.0,0.0,0.8869,0.0,0.0,0.0,0.0,1.1,-0.13,0.24,41.0
29,8,2020,stage_1,tour-de-france,2.UWT,2020 Tour de France Stage 1.gpx,https://www.komoot.com/tour/2973334371,95.0,0.614,43.4,9.11,6.95,,148.0,3.11,,6.72,2.49,,,,,,,,156.7,1596.0,1907.0,547.0,2.0,4.0,3.0,2.0,0.0,0.0,0.7916,0.7916,0.7916,0.0,0.0,0.1,0.1,0.02,10.0
29,8,2020,stage_1,tour-de-hongrie,2.1,2020 Tour de Hongrie Stage 1.gpx,https://www.komoot.com/tour/2973142137,82.2,3.51,33.0,,,,119.0,0.0,,0.114,,,,,,,,,119.22,1636.0,1629.0,563.0,106.0,3.0,3.0,3.0,0.0,0.0,0.8242,0.8242,0.8242,0.0,0.0,1.0,0.8,0.26,55.0
29,8,2020,result,druivenkoers-overijse,1.1,2020 Druivenkoers - Overijse.gpx,https://www.komoot.com/tour/2972901211,59.9,29.7,12.0,85.7,1.76,,101.0,93.0,0.729,1.76,,,,,,,,,196.19,2028.0,2029.0,107.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.23,-0.82,167.0
29,8,2020,result,trofeo-matteotti,1.1,2020 Trofeo Matteotti.gpx,https://www.komoot.com/tour/2973216604,167.0,8.62,,16.8,,,192.0,1.15,0.111,,1.6,,,,,,,,193.63,2508.0,2510.0,142.0,1.0,13.0,0.0,0.0,0.0,0.0,0.9507,0.0,0.0,0.0,0.0,0.2,-1.97,-2.38,276.0
30,8,2020,stage_2,tour-de-france,2.UWT,2020 Tour de France Stage 2.gpx,https://www.komoot.com/tour/2973129250,124.0,1.4,41.8,15.9,4.12,,182.0,0.156,0.264,5.02,0.418,,,,,,,,186.99,4044.0,4060.0,1636.0,4.0,4.0,4.0,4.0,2.0,2.0,0.9532,0.9532,0.9532,0.5685,0.5685,-0.7,-1.53,-2.86,19.0
30,8,2020,stage_2,tour-de-hongrie,2.1,2020 Tour de Hongrie Stage 2.gpx,https://www.komoot.com/tour/2973143163,104.0,5.75,44.7,3.09,0.687,,157.0,1.02,0.0,2.13,0.67,0.0,0.105,,,,,,159.63,319.0,351.0,157.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.07,-0.04,62.0
30,8,2020,result,memorial-marco-pantani,1.1,2020 Memorial Marco Pantani.gpx,https://www.komoot.com/tour/2973017382,178.0,11.5,3.09,0.958,5.58,,177.0,16.7,,4.99,0.531,,,,,,,,199.05,2860.0,2928.0,448.0,-1.0,7.0,6.0,4.0,0.0,0.0,0.8143,0.7274,0.7274,0.0,0.0,0.0,0.0,0.0,2.0
30,8,2020,result,brussels-cycling-classic,1.Pro,2020 Brussels Cycling Classic.gpx,https://www.komoot.com/tour/2972865759,74.2,9.02,11.1,90.7,7.61,0.37,119.0,73.5,1.64,7.71,1.95,0.412,0.0,1.64,,,,,203.83,1917.0,1907.0,138.0,22.0,3.0,0.0,0.0,0.0,0.0,0.8025,0.0,0.0,0.0,0.0,1.7,1.07,0.22,94.0
31,8,2020,stage_3,tour-de-france,2.UWT,2020 Tour de France Stage 3.gpx,https://www.komoot.com/tour/2973133775,35.0,,148.0,13.9,1.54,,197.0,,,1.54,0.115,,,,,,,,198.13,2978.0,2518.0,1175.0,25.0,7.0,3.0,2.0,1.0,1.0,0.8315,0.6556,0.6556,0.4687,0.4687,0.0,0.87,0.34,85.0
31,8,2020,stage_3,tour-de-hongrie,2.1,2020 Tour de Hongrie Stage 3.gpx,https://www.komoot.com/tour/2973144173,78.7,1.9,93.2,6.71,,,179.0,1.48,,0.0,0.884,0.795,,,,,,,181.19,236.0,213.0,150.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-0.07,0.02,30.0
1,9,2020,stage_4,tour-de-hongrie,2.1,2020 Tour de Hongrie Stage 4.gpx,https://www.komoot.com/tour/2973145295,94.4,1.12,53.1,4.66,25.2,,150.0,3.53,,25.3,1.85,1.81,,,,,,,179.8,861.0,834.0,305.0,95.0,4.0,2.0,0.0,0.0,0.0,0.8878,0.8206,0.0,0.0,0.0,0.8,0.3,0.16,100.0
1,9,2020,stage_4,tour-de-france,2.UWT,2020 Tour de France Stage 4.gpx,https://www.komoot.com/tour/2973134732,91.5,0.322,58.0,10.6,0.172,,160.0,0.0,,0.255,0.0,,,,,,,,160.61,3200.0,1849.0,1821.0,470.0,6.0,4.0,2.0,2.0,1.0,0.9995,0.9995,0.9995,0.9995,0.9995,5.8,6.43,6.76,339.0
1,9,2020,stage_1,tour-de-serbie,2.2,2020 Tour de Serbie Stage 1.gpx,https://www.komoot.com/tour/2973161479,0.501,0.789,166.0,,1.77,,166.0,0.763,,1.77,0.0,,,,,,,,168.79,3508.0,3377.0,1294.0,290.0,5.0,4.0,2.0,1.0,0.0,0.9851,0.9851,0.9851,0.9851,0.0,-0.7,1.73,3.42,359.0
2,9,2020,stage_2,tour-de-serbie,2.2,2020 Tour de Serbie Stage 2.gpx,https://www.komoot.com/tour/2973162694,62.8,2.33,84.6,,5.5,,145.0,4.78,,5.5,1.52,2.89,1.22,,,,,,157.62,1333.0,1431.0,332.0,72.0,4.0,1.0,0.0,0.0,0.0,0.8244,0.2919,0.0,0.0,0.0,0.2,0.13,0.06,76.0
2,9,2020,stage_5,tour-de-hongrie,2.1,2020 Tour de Hongrie Stage 5.gpx,https://www.komoot.com/tour/2973146585,130.0,0.208,54.5,1.51,,0.0,186.0,0.0,,0.208,1.3,1.39,,,,,,0.0,187.54,3042.0,2251.0,992.0,135.0,4.0,3.0,3.0,1.0,1.0,0.9998,0.9998,0.9998,0.9998,0.9998,8.2,8.07,6.5,386.0
2,9,2020,stage_5,tour-de-france,2.UWT,2020 Tour de France Stage 5.gpx,https://www.komoot.com/tour/2973136323,51.6,0.0,107.0,23.8,,,182.0,0.574,,,0.707,,,,,,,,182.76,1388.0,1987.0,987.0,62.0,6.0,4.0,0.0,0.0,0.0,0.9911,0.9911,0.0,0.0,0.0,0.1,1.03,1.26,105.0
3,9,2020,stage_3,tour-de-serbie,2.2,2020 Tour de Serbie Stage 3.gpx,https://www.komoot.com/tour/2973163893,57.0,0.214,36.5,3.65,,,97.3,,0.191,,0.182,,,,,,,,99.26,137.0,142.0,87.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.03,-0.04,21.0
3,9,2020,stage_6,tour-de-france,2.UWT,2020 Tour de France Stage 6.gpx,https://www.komoot.com/tour/2973137550,109.0,0.76,79.2,1.66,,,190.0,0.905,,,,,,,,,,,190.86,3087.0,1664.0,1559.0,100.0,6.0,3.0,1.0,1.0,1.0,0.9998,0.9998,0.9998,0.9998,0.9998,4.9,3.77,3.82,226.0
3,9,2020,result,grand-prix-develi,1.2,2020 Grand Prix Develi.gpx,https://www.komoot.com/tour/2972960933,91.9,,29.6,,,,122.0,,,,,,,,,,,,121.41,2124.0,1184.0,2218.0,1175.0,4.0,2.0,1.0,1.0,1.0,0.9847,0.9847,0.9847,0.9847,0.9847,-2.6,-0.73,1.18,932.0
4,9,2020,result,grand-prix-cappadocia,1.2,2020 Grand Prix Cappadocia.gpx,https://www.komoot.com/tour/2972953748,148.0,0.295,31.4,,,,180.0,0.0,,,,,,,,,,,179.8,2024.0,2018.0,1589.0,1072.0,3.0,3.0,2.0,0.0,0.0,0.9531,0.9531,0.7148,0.0,0.0,-0.7,-1.47,-1.82,255.0
4,9,2020,stage_7,tour-de-france,2.UWT,2020 Tour de France Stage 7.gpx,https://www.komoot.com/tour/2973138879,91.3,0.0,76.3,0.139,0.177,,167.0,0.297,0.0,,,,,,,,,,167.95,2007.0,2258.0,877.0,143.0,6.0,3.0,1.0,0.0,0.0,0.7404,0.4764,0.4764,0.0,0.0,-0.2,-0.23,-0.78,57.0
4,9,2020,stage_2,baltyk-karkonosze-tour,2.2,2020 Albertina Baltyk - Karkonosze Tour Stage 2.gpx,https://www.komoot.com/tour/2972843016,108.0,3.58,4.17,0.708,,,113.0,4.3,0.279,0.0,1.58,0.171,,,,,,,118.76,350.0,333.0,130.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,-0.02,22.0
4,9,2020,stage_1,banja-luka-belgrade-i,2.1,2020 Belgrade Banjaluka Stage 1.gpx,https://www.komoot.com/tour/2972853227,27.1,1.63,104.0,0.362,,,132.0,1.89,,0.0,1.24,,,,,,,,133.89,673.0,654.0,166.0,67.0,1.0,0.0,0.0,0.0,0.0,0.4681,0.0,0.0,0.0,0.0,0.3,0.0,0.04,44.0
4,9,2020,result,hafjell-gp,1.2,2020 Hafjell TT.gpx,https://www.komoot.com/tour/2972975277,21.3,,0.0,,,,21.4,,,,,,,,,,,,21.54,279.0,282.0,212.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,-0.27,0.16,118.0
5,9,2020,stage_3,baltyk-karkonosze-tour,2.2,2020 Albertina Baltyk - Karkonosze Tour Stage 3.gpx,https://www.komoot.com/tour/2972844047,120.0,5.04,10.5,,1.91,,135.0,0.113,0.682,2.29,0.455,0.0,0.0,,,,,,138.23,796.0,671.0,274.0,89.0,2.0,2.0,0.0,0.0,0.0,0.7742,0.7742,0.0,0.0,0.0,-0.2,0.0,0.16,64.0
5,9,2020,result,grand-prix-mount-erciyes-2200-mt,1.2,2020 Grand Prix Mount Erciyes 2200 mt.gpx,https://www.komoot.com/tour/2972964930,98.3,2.25,53.8,,3.78,,150.0,4.26,,3.78,,,,,,,,,158.32,2301.0,2392.0,1500.0,1059.0,4.0,4.0,2.0,0.0,0.0,0.8381,0.8381,0.8381,0.0,0.0,-0.3,-0.23,-0.16,70.0
5,9,2020,result,lillehammer-gp,1.2,2020 Lillehammer GP.gpx,https://www.komoot.com/tour/2973013157,112.0,0.82,18.4,1.41,,,131.0,0.411,,0.464,0.434,0.666,,,,,,,132.85,2748.0,2013.0,963.0,123.0,5.0,4.0,3.0,1.0,1.0,0.9998,0.9998,0.9998,0.9998,0.9998,4.3,7.43,7.66,184.0
5,9,2020,stage_8,tour-de-france,2.UWT,2020 Tour de France Stage 8.gpx,https://www.komoot.com/tour/2973140135,135.0,0.387,1.39,4.11,,,141.0,,,,,,,,,,,,141.18,3821.0,3116.0,1753.0,236.0,4.0,3.0,3.0,3.0,2.0,0.9218,0.9218,0.9218,0.9218,0.7409,-3.9,-0.53,-3.1,58.0
5,9,2020,stage_2,banja-luka-belgrade-i,2.1,2020 Belgrade Banjaluka Stage 2.gpx,https://www.komoot.com/tour/2972854400,48.0,3.75,124.0,,3.77,,175.0,0.825,,1.75,1.43,1.18,,,,,,,180.24,1716.0,1168.0,666.0,79.0,3.0,2.0,1.0,0.0,0.0,0.9997,0.9997,0.9997,0.0,0.0,3.0,3.77,4.2,329.0
6,9,2020,stage_9,tour-de-france,2.UWT,2020 Tour de France Stage 9.gpx,https://www.komoot.com/tour/2973141247,143.0,0.428,9.15,0.957,0.211,,153.0,0.11,,0.295,0.0,,,,,,,,154.1,3500.0,3182.0,1520.0,148.0,7.0,4.0,3.0,2.0,1.0,0.8899,0.8899,0.8899,0.8899,0.4697,0.9,0.93,0.8,58.0
6,9,2020,result,gylne-gutuer,1.2,2020 Gylne Gutuer.gpx,https://www.komoot.com/tour/2972974453,150.0,3.39,17.5,0.254,,0.0,97.9,12.6,,2.2,2.94,3.69,,57.3,,,,,173.84,1311.0,1312.0,262.0,126.0,6.0,0.0,0.0,0.0,0.0,0.8698,0.0,0.0,0.0,0.0,0.3,0.47,0.68,52.0
6,9,2020,result,grand-prix-world-s-best-high-altitude,1.2,2020 Grand Prix World's Best High Altitude.gpx,https://www.komoot.com/tour/2972968454,18.7,3.39,114.0,,,,133.0,2.1,,0.77,0.137,0.137,,,,,,,136.02,2486.0,1511.0,2032.0,1024.0,7.0,1.0,1.0,1.0,1.0,0.9995,0.9995,0.9995,0.9995,0.9995,14.1,12.0,10.6,820.0
6,9,2020,result,tour-du-doubs,1.1,2020 Tour du Doubs.gpx,https://www.komoot.com/tour/2973183555,179.0,2.72,17.3,0.797,0.324,,193.0,7.03,,0.347,0.0,,,,,,,,200.47,2940.0,3027.0,1102.0,375.0,7.0,2.0,2.0,1.0,0.0,0.9709,0.9709,0.9709,0.9709,0.0,-0.5,-3.27,-4.3,50.0
6,9,2020,stage_4,baltyk-karkonosze-tour,2.2,2020 Albertina Baltyk - Karkonosze Tour Stage 4.gpx,https://www.komoot.com/tour/2972844954,93.8,3.12,,,,,75.1,21.9,,,,,,,,,,,96.89,1762.0,1761.0,670.0,351.0,5.0,5.0,0.0,0.0,0.0,0.9426,0.9426,0.0,0.0,0.0,-1.7,-4.83,-5.46,91.0
6,9,2020,stage_3,banja-luka-belgrade-i,2.1,2020 Belgrade Banjaluka Stage 3.gpx,https://www.komoot.com/tour/2972855437,18.9,5.09,106.0,,,,125.0,5.09,,,,,,,,,,,129.55,516.0,556.0,260.0,101.0,3.0,0.0,0.0,0.0,0.0,0.9515,0.0,0.0,0.0,0.0,-0.1,-0.47,-0.08,39.0
7,9,2020,stage_1,tirreno-adriatico,2.UWT,2020 Tirreno Adriatico Stage 1.gpx,https://www.komoot.com/tour/2973090270,90.3,0.0,43.1,,,,133.0,0.0,,0.324,0.342,,,,,,,,133.74,946.0,947.0,223.0,-1.0,3.0,3.0,0.0,0.0,0.0,0.6544,0.6544,0.0,0.0,0.0,0.0,0.0,-0.02,26.0
7,9,2020,stage_4,banja-luka-belgrade-i,2.1,2020 Belgrade Banjaluka Stage 4.gpx,https://www.komoot.com/tour/2972856719,22.1,15.6,86.7,9.61,23.6,,116.0,17.3,0.214,24.2,6.22,6.5,,0.0,,,,,161.18,557.0,542.0,189.0,85.0,6.0,0.0,0.0,0.0,0.0,0.9992,0.0,0.0,0.0,0.0,0.6,0.03,0.0,36.0
8,9,2020,stage_10,tour-de-france,2.UWT,2020 Tour de France Stage 10.gpx,https://www.komoot.com/tour/2973116682,111.0,2.28,35.2,18.4,0.636,0.0,163.0,3.09,1.05,0.713,0.234,0.0,0.192,0.0,,,,,168.22,528.0,521.0,51.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07,-0.04,14.0
8,9,2020,prologue,turul-romaniei,2.2,2020 Turul Romaniei Prologue.gpx,https://www.komoot.com/tour/2973222558,0.561,0.0,,1.11,,,1.66,,1.14,0.685,0.407,,,,,,,,3.12,10.0,11.0,94.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,-0.03,-0.03,10.0
8,9,2020,stage_2,tirreno-adriatico,2.UWT,2020 Tirreno Adriatico Stage 2.gpx,https://www.komoot.com/tour/2973091253,131.0,2.77,66.1,0.979,0.607,,197.0,3.32,0.0,0.629,,0.0,0.0,,,,,,201.25,1452.0,1489.0,401.0,-2.0,4.0,3.0,1.0,0.0,0.0,0.948,0.7573,0.5678,0.0,0.0,-0.2,-0.63,-0.18,18.0
9,9,2020,stage_1,course-cycliste-de-solidarnosc,2.2,2020 Course Cycliste de Solidarnosc et des Champions Olympiques Stage 1.gpx,https://www.komoot.com/tour/2972877146,151.0,13.3,9.01,0.345,,,171.0,0.314,,0.69,0.611,1.62,,0.122,,,,,174.02,1258.0,1237.0,425.0,152.0,3.0,3.0,0.0,0.0,0.0,0.8066,0.8066,0.0,0.0,0.0,0.0,0.0,0.1,103.0
9,9,2020,stage_1,turul-romaniei,2.2,2020 Turul Romaniei Stage 1.gpx,https://www.komoot.com/tour/2973223487,1.77,,156.0,5.59,0.708,,163.0,,,0.799,0.386,,,,,,,,164.42,298.0,260.0,148.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.17,-0.12,58.0
9,9,2020,stage_11,tour-de-france,2.UWT,2020 Tour de France Stage 11.gpx,https://www.komoot.com/tour/2973117736,146.0,1.42,14.9,3.92,0.205,,164.0,2.18,,0.205,,,,,,,,,166.88,1004.0,899.0,211.0,2.0,2.0,2.0,0.0,0.0,0.0,0.7361,0.7361,0.0,0.0,0.0,0.2,0.83,0.76,61.0
9,9,2020,stage_3,tirreno-adriatico,2.UWT,2020 Tirreno Adriatico Stage 3.gpx,https://www.komoot.com/tour/2973092157,155.0,1.55,59.0,0.124,0.613,,208.0,7.43,,0.613,,0.284,0.284,,,,,,216.78,3097.0,2816.0,499.0,0.0,10.0,6.0,1.0,0.0,0.0,0.9998,0.9516,0.5784,0.0,0.0,4.8,1.83,-1.04,111.0
10,9,2020,stage_2,course-cycliste-de-solidarnosc,2.2,2020 Course Cycliste de Solidarnosc et des Champions Olympiques Stage 2.gpx,https://www.komoot.com/tour/2972878362,117.0,10.7,41.2,1.1,,,165.0,3.53,0.681,0.441,0.208,0.0,0.0,,,,,,169.99,1949.0,1934.0,756.0,233.0,6.0,1.0,1.0,0.0,0.0,0.8351,0.786,0.786,0.0,0.0,-0.1,0.13,-0.08,24.0
10,9,2020,stage_2,turul-romaniei,2.2,2020 Turul Romaniei Stage 2.gpx,https://www.komoot.com/tour/2973224500,7.23,1.7,183.0,0.0,1.08,,192.0,0.0,,1.08,0.115,0.132,0.0,,,,,,193.28,1721.0,1517.0,724.0,138.0,5.0,3.0,2.0,0.0,0.0,0.8581,0.8581,0.6613,0.0,0.0,-0.3,-0.17,-0.22,53.0
10,9,2020,stage_12,tour-de-france,2.UWT,2020 Tour de France Stage 12.gpx,https://www.komoot.com/tour/2973118834,215.0,0.324,2.65,,,,211.0,7.57,,,,0.0,,,,,,,218.0,3389.0,2859.0,894.0,89.0,9.0,5.0,1.0,1.0,1.0,0.9998,0.8478,0.8478,0.8478,0.8478,3.1,1.97,2.44,144.0
10,9,2020,stage_4,tirreno-adriatico,2.UWT,2020 Tirreno Adriatico Stage 4.gpx,https://www.komoot.com/tour/2973093282,87.2,0.0,107.0,0.585,,,195.0,0.0,,,,,,,,,,,194.94,3285.0,2771.0,1512.0,95.0,6.0,5.0,2.0,1.0,1.0,0.9391,0.9391,0.9391,0.8327,0.8327,3.7,-0.93,-2.38,40.0
11,9,2020,stage_3,turul-romaniei,2.2,2020 Turul Romaniei Stage 3.gpx,https://www.komoot.com/tour/2973225685,47.1,0.434,139.0,6.2,,,189.0,3.25,0.903,0.187,0.219,,,,,,,,193.18,2557.0,1821.0,1116.0,327.0,5.0,4.0,3.0,1.0,0.0,0.9961,0.9961,0.9961,0.9961,0.0,-5.0,0.2,1.6,268.0
11,9,2020,stage_3,course-cycliste-de-solidarnosc,2.2,2020 Course Cycliste de Solidarnosc et des Champions Olympiques Stage 3.gpx,https://www.komoot.com/tour/2972879453,139.0,6.3,20.7,4.02,,,169.0,0.971,1.84,0.12,2.07,,,,,,,,171.66,1564.0,1598.0,727.0,226.0,6.0,3.0,1.0,0.0,0.0,0.9756,0.4469,0.4469,0.0,0.0,1.3,-0.67,0.14,87.0
