jour,mois,annee,stage,nom_pcs,categorie,fichier_gpx,route_url,road_km,cycleway_km,street_km,unknown_km,state_road_km,off-grid_(unknown)_km,path_km,singletrack_km,asphalt_km,paved_km,cobblestones_km,unpaved_km,compacted_gravel_km,access_road_km,alpine_km,distance_gpx_km,denivele_pos,denivele_neg,altitude_max,altitude_min,n_cols_cat4,n_cols_cat3,n_cols_cat2,n_cols_cat1,n_cols_hc,loc_last_col_cat4,loc_last_col_cat3,loc_last_col_cat2,loc_last_col_cat1,loc_last_col_hc,gradient_last_1km,gradient_last_3km,gradient_last_5km,denivele_last_5km,type_course,niveau_uci,is_stage_race,cluster,cluster_label
12,4,2025,stage_6,itzulia-basque-country,2.UWT,2025 Itzulia Basque Country Stage 6.gpx,https://www.komoot.com/tour/2951394271,95.8,1.26,6.45,1.43,50.0,1.4,0.29,0.0,149.0,3.98,0.217,0.0,0.0,0.0,0.0,154.01,3628.0,3590.0,673.0,13.0,6.0,6.0,4.0,1.0,0.0,0.8685,0.8685,0.768,0.2206,0.0,0.9,-0.63,-1.32,214.0,montagne,4,1,5.0,accidente_long
13,4,2025,result,slezanski-mnich1,1.2,2025 Slezanski Mnich Bruki and Szutry.gpx,https://www.komoot.com/tour/2962687724,126.0,0.0,10.4,0.389,0.0,0.0,6.87,0.0,92.7,28.3,15.9,6.3,0.0,0.0,0.0,143.19,760.0,761.0,290.0,141.0,3.0,0.0,0.0,0.0,0.0,0.4093,0.0,0.0,0.0,0.0,2.8,1.4,0.88,95.0,pavees,1,0,1.0,sprint_pave
13,4,2025,result,elite-road-central-american-championships-road-rac,1.2,2025 Elite Road Central American Championships.gpx,https://www.komoot.com/tour/2962494390,0.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,116.0,0.308,0.0,0.0,0.0,0.0,0.0,115.91,2400.0,2400.0,2386.0,2320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.8,0.1,842.0,accidentee,1,0,2.0,court_plat
13,4,2025,result,paris-roubaix,1.UWT,2025 Paris-Roubaix.gpx,https://www.komoot.com/tour/2951420271,165.0,19.4,16.4,1.64,45.9,1.31,10.7,0.467,200.0,4.24,52.0,0.708,0.478,0.0,0.0,259.15,1375.0,1412.0,163.0,14.0,1.0,0.0,0.0,0.0,0.0,0.2354,0.0,0.0,0.0,0.0,-0.2,-0.5,-0.06,27.0,pavees,4,0,1.0,sprint_pave
13,4,2025,stage_5,circuit-des-ardennes,2.2,2025 Circuit des Ardennes Stage 5.gpx,https://www.komoot.com/tour/2962455846,121.0,5.92,3.14,0.597,30.8,0.597,0.0,0.0,140.0,19.4,0.474,0.0,0.0,0.0,0.0,160.76,2463.0,2420.0,490.0,100.0,6.0,5.0,2.0,0.0,0.0,0.7886,0.7886,0.7312,0.0,0.0,0.8,0.1,-0.82,128.0,accidentee,1,1,5.0,accidente_long
13,4,2025,stage_4,tour-of-mersin,2.2,2025 Tour of Mersin Stage 4.gpx,https://www.komoot.com/tour/2962787753,0.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,119.67,30.0,31.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,sprint,1,1,2.0,court_plat
15,4,2025,stage_1,giro-d-abruzzo,2.1,2025 Il Giro d'Abruzzo Stage 1.gpx,https://www.komoot.com/tour/2962576280,95.1,0.0,3.72,6.19,48.6,3.79,0.379,0.0,145.0,0.173,0.0,0.379,0.281,0.0,0.0,151.08,2001.0,1865.0,646.0,5.0,5.0,4.0,2.0,1.0,0.0,0.9682,0.9682,0.801,0.3642,0.0,5.8,-0.97,0.02,189.0,arrivee_en_cote,2,1,5.0,accidente_long
16,4,2025,result,ronde-van-limburg,1.1,2025 Ronde van Limburg.gpx,https://www.komoot.com/tour/2962669567,65.0,65.8,18.6,3.75,15.5,3.56,2.58,0.0,98.5,67.7,9.59,0.0,0.116,0.0,0.0,178.93,1252.0,1209.0,123.0,36.0,3.0,0.0,0.0,0.0,0.0,0.963,0.0,0.0,0.0,0.0,1.5,0.2,-0.02,196.0,pavees,2,0,1.0,sprint_pave
16,4,2025,stage_1,tour-du-loir-et-cher,2.2,2025 Tour du Loir et Cher Stage 1.gpx,https://www.komoot.com/tour/2962753607,141.0,1.04,4.43,0.0,9.2,0.0,0.0,0.0,135.0,20.8,0.0,0.0,0.0,0.0,0.0,155.35,1134.0,1120.0,142.0,58.0,2.0,0.0,0.0,0.0,0.0,0.5302,0.0,0.0,0.0,0.0,3.7,1.4,0.2,167.0,sprint,1,1,2.0,court_plat
16,4,2025,stage_2,giro-d-abruzzo,2.1,2025 Il Giro d'Abruzzo Stage 2.gpx,https://www.komoot.com/tour/2962577041,53.4,0.0,1.35,0.201,83.6,0.201,0.0,0.0,138.0,0.671,0.0,0.0,0.0,0.0,0.0,138.51,2490.0,2312.0,1046.0,198.0,6.0,5.0,3.0,1.0,1.0,0.9972,0.9972,0.6363,0.4254,0.4254,3.3,4.9,3.8,380.0,accidentee,2,1,0.0,montagne
17,4,2025,stage_2,tour-du-loir-et-cher,2.2,2025 Tour du Loir et Cher Stage 2.gpx,https://www.komoot.com/tour/2962755157,132.0,0.0,9.54,0.0,0.0,0.0,0.0,0.0,121.0,20.5,0.0,0.0,0.0,0.0,0.0,141.31,563.0,531.0,119.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.23,0.4,73.0,sprint,1,1,2.0,court_plat
17,4,2025,stage_3,giro-d-abruzzo,2.1,2025 Il Giro d'Abruzzo Stage 3.gpx,https://www.komoot.com/tour/2962577700,18.2,0.0,0.0,0.272,142.0,0.272,0.0,0.0,160.0,0.25,0.0,0.0,0.0,0.0,0.0,160.28,2847.0,1799.0,1656.0,451.0,6.0,4.0,3.0,1.0,1.0,0.9995,0.9995,0.9995,0.9995,0.9995,11.3,5.53,3.3,900.0,montagne,2,1,0.0,montagne
18,4,2025,result,classic-grand-besancon-doubs,1.1,2025 Classic Grand Besancon Doubs.gpx,https://www.komoot.com/tour/2962461067,163.0,3.02,2.16,0.195,0.0,0.195,0.302,0.0,167.0,0.73,0.0,0.191,0.0,0.0,0.0,168.52,2522.0,2243.0,593.0,216.0,10.0,4.0,1.0,0.0,0.0,0.9995,0.9995,0.9995,0.0,0.0,8.4,8.57,6.48,525.0,arrivee_en_cote,2,0,5.0,accidente_long
18,4,2025,result,brabantse-pijl,1.Pro,2025 De Brabantse Pijl - La Fleche Brabanconne.gpx,https://www.komoot.com/tour/2962482102,45.9,95.5,11.6,0.0,6.29,0.0,0.0,0.0,68.5,89.8,4.01,0.0,0.0,0.0,0.0,162.34,1677.0,1606.0,132.0,23.0,1.0,0.0,0.0,0.0,0.0,0.4096,0.0,0.0,0.0,0.0,3.6,1.93,1.2,184.0,sprint,3,0,1.0,sprint_pave
18,4,2025,stage_3,tour-du-loir-et-cher,2.2,2025 Tour du Loir et Cher Stage 3.gpx,https://www.komoot.com/tour/2962755828,195.0,0.0,11.5,0.0,0.516,0.0,0.0,0.0,181.0,26.3,0.0,0.0,0.0,0.0,0.0,206.84,1172.0,1220.0,258.0,73.0,2.0,1.0,0.0,0.0,0.0,0.4435,0.3427,0.0,0.0,0.0,0.1,-1.53,-0.22,90.0,sprint,1,1,5.0,accidente_long
18,4,2025,stage_4,giro-d-abruzzo,2.1,2025 Il Giro d'Abruzzo Stage 4.gpx,https://www.komoot.com/tour/2962578387,84.8,0.0,0.154,0.0,79.7,0.0,0.0,0.0,152.0,11.7,0.568,0.0,0.0,0.0,0.0,164.52,2898.0,2635.0,520.0,58.0,10.0,7.0,2.0,0.0,0.0,0.9996,0.9996,0.8206,0.0,0.0,2.5,0.9,1.12,207.0,accidentee,2,1,5.0,accidente_long
19,4,2025,stage_4,tour-du-loir-et-cher,2.2,2025 Tour du Loir et Cher Stage 4.gpx,https://www.komoot.com/tour/2962756227,195.0,0.372,10.3,0.0,7.14,0.0,0.0,0.0,182.0,30.7,0.136,0.0,0.0,0.0,0.0,213.06,877.0,876.0,149.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07,-0.14,99.0,sprint,1,1,2.0,court_plat
19,4,2025,result,tour-du-jura-cycliste,1.1,2025 Tour du Jura Cycliste.gpx,https://www.komoot.com/tour/2962750964,162.0,0.694,2.1,1.41,11.8,0.0,0.0,0.0,153.0,22.8,0.0,0.0,0.254,0.909,0.0,177.05,3004.0,2383.0,835.0,194.0,8.0,4.0,2.0,1.0,0.0,0.9997,0.9997,0.9997,0.9997,0.0,8.9,7.9,6.62,666.0,montagne,2,0,0.0,montagne
20,4,2025,result,amstel-gold-race,1.UWT,2025 Amstel Gold Race.gpx,https://www.komoot.com/tour/2950105131,121.0,82.5,7.27,5.83,0.852,5.38,0.278,0.198,225.0,18.8,6.78,0.21,0.0,0.0,0.0,255.79,3149.0,3143.0,327.0,40.0,14.0,2.0,0.0,0.0,0.0,0.9834,0.7656,0.0,0.0,0.0,-7.9,-1.63,-1.76,129.0,pavees,4,0,1.0,sprint_pave
20,4,2025,result,tour-du-doubs,1.1,2025 Tour du Doubs.gpx,https://www.komoot.com/tour/2962750092,173.0,4.85,3.34,0.22,15.5,0.22,0.467,0.0,186.0,10.9,0.0,0.467,0.0,0.0,0.0,197.37,2866.0,2949.0,1055.0,331.0,7.0,3.0,2.0,1.0,0.0,0.9031,0.9031,0.7867,0.7867,0.0,1.5,0.23,0.32,51.0,montagne,2,0,5.0,accidente_long
20,4,2025,stage_5,tour-du-loir-et-cher,2.2,2025 Tour du Loir et Cher Stage 5.gpx,https://www.komoot.com/tour/2962756937,41.5,11.6,7.39,14.9,9.66,14.1,5.13,1.18,74.9,0.316,0.438,0.0,0.133,0.0,0.0,95.14,793.0,793.0,107.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,1.23,0.7,184.0,sprint,1,1,2.0,court_plat
21,4,2025,stage_1,tour-of-the-alps,2.Pro,2025 Tour of the Alps Stage 1.gpx,https://www.komoot.com/tour/2962807734,48.2,0.426,0.0,1.15,99.1,1.15,0.0,0.0,147.0,0.771,0.0,0.0,0.0,0.0,0.0,148.48,3129.0,3132.0,1680.0,265.0,5.0,4.0,3.0,1.0,1.0,0.9995,0.9995,0.9995,0.5921,0.5921,8.1,4.7,2.76,357.0,montagne,3,1,0.0,montagne
22,4,2025,stage_2,tour-of-the-alps,2.Pro,2025 Tour of the Alps Stage 2.gpx,https://www.komoot.com/tour/2962808122,106.0,2.9,1.98,2.77,64.0,2.71,0.368,0.0,164.0,10.8,0.0,1.13,0.0,0.0,0.0,177.96,4336.0,3601.0,1419.0,203.0,6.0,5.0,5.0,3.0,2.0,0.939,0.939,0.939,0.939,0.939,0.6,-0.13,-0.48,39.0,haute_montagne,3,1,0.0,montagne
23,4,2025,stage_3,tour-of-the-alps,2.Pro,2025 Tour of the Alps Stage 3.gpx,https://www.komoot.com/tour/2962808434,70.6,3.17,2.5,3.23,66.5,3.13,0.122,0.0,128.0,14.8,0.0,0.22,0.0,0.0,0.0,145.53,3034.0,2794.0,1768.0,712.0,5.0,3.0,3.0,1.0,1.0,0.9262,0.9262,0.9262,0.6714,0.6714,0.7,-2.17,-5.48,110.0,montagne,3,1,0.0,montagne
23,4,2025,result,la-fleche-wallonne,1.UWT,2025 La Fleche Wallonne.gpx,https://www.komoot.com/tour/2951394668,174.0,5.57,5.21,1.94,18.4,0.0,0.182,0.0,191.0,13.6,0.0,0.182,0.0,0.0,0.0,205.21,3144.0,3205.0,331.0,69.0,13.0,4.0,0.0,0.0,0.0,0.9998,0.8514,0.0,0.0,0.0,11.5,3.97,0.78,208.0,accidentee,4,0,5.0,accidente_long
23,4,2025,stage_1,banja-luka-belgrade-i,2.2,2025 Belgrade Banjaluka Stage 1.gpx,https://www.komoot.com/tour/2962429989,14.0,0.0,0.783,7.1,63.1,7.1,1.4,0.0,72.1,5.83,0.0,1.4,0.0,0.0,0.0,85.92,158.0,148.0,91.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-0.03,0.1,33.0,sprint,1,1,2.0,court_plat
23,4,2025,stage_1,tour-of-the-gila,2.2,2025 Tour of the Gila Stage 1.gpx,https://www.komoot.com/tour/2962809871,0.0,0.0,0.0,0.0,25.8,0.0,0.0,0.0,0.0,25.8,0.0,0.0,0.0,0.0,0.0,25.98,381.0,378.0,1922.0,1734.0,2.0,1.0,0.0,0.0,0.0,0.7738,0.7738,0.0,0.0,0.0,-1.3,-2.27,-2.44,255.0,sprint,1,1,2.0,court_plat
24,4,2025,result,panamerican-champ-itt,CC,2025 COPACI Campeonato Panamericano de Ruta - ITT.gpx,https://www.komoot.com/tour/2962446175,4.14,22.7,0.0,0.0,0.0,0.0,0.0,0.0,4.14,22.8,0.0,0.0,0.0,0.0,0.0,26.96,40.0,41.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.2,-0.08,32.0,CLM,0,0,2.0,court_plat
24,4,2025,stage_4,tour-of-the-alps,2.Pro,2025 Tour of the Alps Stage 4.gpx,https://www.komoot.com/tour/2962809522,40.6,0.313,1.42,0.0,120.0,0.0,0.0,0.0,161.0,2.01,0.0,0.0,0.0,0.0,0.0,162.57,3370.0,3008.0,1761.0,846.0,6.0,6.0,3.0,3.0,0.0,0.9689,0.9689,0.9689,0.9689,0.0,4.3,0.7,-1.04,533.0,montagne,3,1,0.0,montagne
24,4,2025,stage_1,vuelta-asturias,2.1,2025 Vuelta Asturias Julio Alvarez Mendo Stage 1.gpx,https://www.komoot.com/tour/2963190281,97.0,0.256,1.72,0.503,64.7,0.503,0.0,0.0,164.0,0.271,0.0,0.0,0.0,0.0,0.0,164.4,2584.0,2723.0,575.0,0.0,8.0,5.0,2.0,0.0,0.0,0.9087,0.9087,0.9087,0.0,0.0,0.4,-0.03,0.0,30.0,accidentee,2,1,5.0,accidente_long
24,4,2025,stage_2,banja-luka-belgrade-i,2.2,2025 Belgrade Banjaluka Stage 2.gpx,https://www.komoot.com/tour/2962430963,17.2,0.0,3.16,0.619,151.0,0.619,0.149,0.0,168.0,3.31,0.0,0.0,0.0,0.0,0.0,171.41,532.0,454.0,167.0,71.0,2.0,0.0,0.0,0.0,0.0,0.759,0.0,0.0,0.0,0.0,1.4,0.17,0.26,76.0,sprint,1,1,2.0,court_plat
24,4,2025,stage_2,tour-of-the-gila,2.2,2025 Tour of the Gila Stage 2.gpx,https://www.komoot.com/tour/2962810004,31.3,0.0,0.0,0.0,117.0,0.0,0.0,0.0,137.0,11.0,0.0,0.0,0.0,0.0,0.0,147.83,1604.0,1390.0,2077.0,1357.0,2.0,2.0,1.0,1.0,0.0,0.9996,0.9996,0.9996,0.9996,0.0,8.6,8.27,7.7,334.0,arrivee_en_cote,1,1,0.0,montagne
25,4,2025,stage_2,vuelta-asturias,2.1,2025 Vuelta Asturias Julio Alvarez Mendo Stage 2.gpx,https://www.komoot.com/tour/2963190719,88.8,0.13,2.56,0.458,51.8,0.701,0.0,0.0,143.0,0.36,0.0,0.0,0.0,0.0,0.0,143.73,2485.0,2370.0,839.0,25.0,6.0,5.0,2.0,1.0,1.0,0.9477,0.9477,0.6991,0.6991,0.6991,0.1,0.47,-2.04,285.0,accidentee,2,1,0.0,montagne
25,4,2025,stage_3,banja-luka-belgrade-i,2.2,2025 Belgrade Banjaluka Stage 3.gpx,https://www.komoot.com/tour/2962431797,59.6,0.0,2.68,0.0,101.0,0.0,0.0,0.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,163.19,1790.0,1312.0,691.0,138.0,5.0,4.0,2.0,0.0,0.0,0.9754,0.9754,0.9754,0.0,0.0,2.9,0.0,1.42,315.0,accidentee,1,1,5.0,accidente_long
25,4,2025,stage_3,tour-of-the-gila,2.2,2025 Tour of the Gila Stage 3.gpx,https://www.komoot.com/tour/2962810095,110.0,0.0,0.0,0.0,11.9,0.0,0.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,122.3,1653.0,1655.0,2277.0,1759.0,6.0,3.0,1.0,0.0,0.0,0.9997,0.8702,0.2486,0.0,0.0,2.3,1.73,1.62,86.0,sprint,1,1,5.0,accidente_long
25,4,2025,stage_5,tour-of-the-alps,2.Pro,2025 Tour of the Alps Stage 5.gpx,https://www.komoot.com/tour/2962809686,67.1,0.103,7.27,1.83,38.1,0.0,0.0,0.0,98.5,12.3,0.0,0.0,0.0,0.0,0.0,112.56,2431.0,2412.0,1436.0,632.0,5.0,4.0,3.0,1.0,1.0,0.8927,0.8927,0.8927,0.4397,0.4397,0.9,0.7,-1.32,247.0,accidentee,3,1,0.0,montagne
25,4,2025,stage_1,le-tour-de-bretagne,2.2,2025 Le Tour de Bretagne Cycliste Stage 1.gpx,https://www.komoot.com/tour/2962602008,111.0,0.0,2.32,0.0,30.2,0.0,0.0,0.0,136.0,8.04,0.0,0.0,0.0,0.0,0.0,143.54,752.0,752.0,91.0,1.0,2.0,0.0,0.0,0.0,0.0,0.5573,0.0,0.0,0.0,0.0,0.3,0.0,0.0,24.0,sprint,1,1,2.0,court_plat
26,4,2025,stage_3,vuelta-asturias,2.1,2025 Vuelta Asturias Julio Alvarez Mendo Stage 3.gpx,https://www.komoot.com/tour/2963191180,82.4,0.0,0.379,0.0,82.6,0.0,0.0,0.0,163.0,2.07,0.0,0.0,0.0,0.0,0.0,164.98,2940.0,2974.0,1066.0,1.0,9.0,3.0,2.0,1.0,1.0,0.6986,0.6986,0.6986,0.396,0.396,0.3,-0.07,-0.2,213.0,montagne,2,1,5.0,accidente_long
26,4,2025,stage_4,tour-of-the-gila,2.2,2025 Tour of the Gila Stage 4.gpx,https://www.komoot.com/tour/2962810219,56.0,0.0,14.7,0.0,0.0,0.0,0.0,0.0,56.0,14.7,0.0,0.0,0.0,0.0,0.0,70.7,880.0,880.0,1807.0,1791.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8,-0.2,-0.06,572.0,sprint,1,1,2.0,court_plat
26,4,2025,stage_4,banja-luka-belgrade-i,2.2,2025 Belgrade Banjaluka Stage 4.gpx,https://www.komoot.com/tour/2962432636,9.75,5.8,6.5,86.5,8.64,88.2,5.94,0.0,20.0,9.47,0.0,6.1,0.0,0.0,0.0,126.17,579.0,558.0,244.0,116.0,1.0,0.0,0.0,0.0,0.0,0.3288,0.0,0.0,0.0,0.0,0.5,0.1,-0.06,39.0,sprint,1,1,3.0,accidente_altitude
26,4,2025,stage_2,le-tour-de-bretagne,2.2,2025 Le Tour de Bretagne Cycliste Stage 2.gpx,https://www.komoot.com/tour/2962602848,181.0,0.0,3.33,0.0,0.0,0.0,0.0,0.0,150.0,33.7,0.0,0.0,0.0,0.0,0.0,183.86,1840.0,1785.0,337.0,4.0,5.0,1.0,1.0,0.0,0.0,0.6984,0.4944,0.4944,0.0,0.0,0.5,-0.27,0.36,153.0,sprint,1,1,5.0,accidente_long
27,4,2025,stage_1,tour-of-turkey,2.Pro,2025 Presidential Cycling Tour of Turkiye Stage 1.gpx,https://www.komoot.com/tour/2962660137,62.8,0.0,0.0,0.0,69.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,131.87,426.0,427.0,60.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,-0.17,0.06,144.0,sprint,3,1,2.0,court_plat
27,4,2025,result,panamerican-championships,CC,2025 COPACI Campeonato Panamericano de Ruta.gpx,https://www.komoot.com/tour/2962446777,18.9,102.0,0.274,0.0,0.0,0.0,0.0,0.0,18.9,102.0,0.0,0.0,0.0,0.0,0.0,121.32,179.0,180.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.2,-0.08,32.0,autre,0,0,1.0,sprint_pave
27,4,2025,result,trofeo-torino-biella-giro-della-provincia-di-biell,1.2,2025 Giro della Provincia di Biella - Torino-Biella.gpx,https://www.komoot.com/tour/2962535612,98.5,2.15,5.49,0.0,39.1,0.0,0.0,0.0,125.0,12.4,6.7,0.715,0.0,0.0,0.0,144.94,1579.0,1529.0,756.0,134.0,6.0,2.0,1.0,0.0,0.0,0.9524,0.6205,0.4292,0.0,0.0,1.2,0.77,-1.12,178.0,pavees,1,0,5.0,accidente_long
27,4,2025,result,liege-bastogne-liege,1.UWT,2025 Liege-Bastogne-Liege.gpx,https://www.komoot.com/tour/2951413783,135.0,11.2,4.7,0.502,101.0,0.368,0.129,0.0,248.0,3.09,0.668,0.0,0.0,0.0,0.0,251.91,4290.0,4300.0,649.0,65.0,17.0,11.0,2.0,0.0,0.0,0.9402,0.9402,0.4628,0.0,0.0,-0.1,-2.2,-3.28,3.0,accidentee,4,0,5.0,accidente_long
27,4,2025,result,east-midlands-international-cicle-classic,1.2,2025 Rutland-Melton CiCLE Classic.gpx,https://www.komoot.com/tour/2962671490,158.0,0.321,5.12,4.71,4.81,3.67,6.06,0.0,100.0,67.0,0.0,6.06,0.0,0.0,0.0,177.87,1663.0,1662.0,209.0,86.0,2.0,0.0,0.0,0.0,0.0,0.5914,0.0,0.0,0.0,0.0,0.1,-0.2,-0.06,121.0,sprint,1,0,2.0,court_plat
27,4,2025,stage_4,vuelta-asturias,2.1,2025 Vuelta Asturias Julio Alvarez Mendo Stage 4.gpx,https://www.komoot.com/tour/2963191773,30.2,0.0,3.23,0.0,102.0,0.0,0.0,0.0,136.0,0.266,0.0,0.0,0.0,0.0,0.0,135.77,2456.0,2314.0,658.0,8.0,8.0,3.0,2.0,1.0,0.0,0.9792,0.881,0.881,0.3915,0.0,-0.4,-0.6,0.52,137.0,accidentee,2,1,5.0,accidente_long
27,4,2025,stage_5,tour-of-the-gila,2.2,2025 Tour of the Gila Stage 5.gpx,https://www.komoot.com/tour/2962810384,97.0,0.0,1.08,0.0,11.6,0.0,0.0,0.0,109.0,1.08,0.0,0.0,0.0,0.0,0.0,109.66,1623.0,1301.0,2279.0,1761.0,4.0,3.0,1.0,0.0,0.0,0.9996,0.8067,0.8067,0.0,0.0,4.3,3.1,1.8,156.0,arrivee_en_cote,1,1,5.0,accidente_long
27,4,2025,stage_3,le-tour-de-bretagne,2.2,2025 Le Tour de Bretagne Cycliste Stage 3.gpx,https://www.komoot.com/tour/2962603401,199.0,2.12,3.17,0.0,7.43,0.0,0.0,0.0,188.0,23.5,0.0,0.0,0.0,0.0,0.0,211.9,2064.0,2134.0,253.0,7.0,5.0,2.0,0.0,0.0,0.0,0.5262,0.3563,0.0,0.0,0.0,0.8,0.8,0.5,63.0,accidentee,1,1,5.0,accidente_long
28,4,2025,stage_4,le-tour-de-bretagne,2.2,2025 Le Tour de Bretagne Cycliste Stage 4.gpx,https://www.komoot.com/tour/2962604070,176.0,7.72,11.9,0.0,10.5,0.0,0.0,0.0,149.0,57.1,0.0,0.0,0.0,0.0,0.0,206.26,2092.0,2110.0,202.0,2.0,4.0,1.0,0.0,0.0,0.0,0.638,0.3518,0.0,0.0,0.0,-1.3,-0.67,-0.44,218.0,accidentee,1,1,5.0,accidente_long
28,4,2025,stage_1,tour-of-bostonliq,2.2,2025 Tour of Bostonliq Stage 1.gpx,https://www.komoot.com/tour/2962764972,0.0,0.0,0.697,1.7,27.3,2.13,0.0,0.0,27.3,0.697,0.0,0.0,0.0,0.0,0.0,29.96,121.0,123.0,706.0,600.0,1.0,0.0,0.0,0.0,0.0,0.9959,0.0,0.0,0.0,0.0,2.6,1.3,1.16,121.0,CLM,1,1,2.0,court_plat
28,4,2025,stage_1,tour-du-benin,2.2,2025 Tour du Benin Stage 1.gpx,https://www.komoot.com/tour/2962742224,3.85,0.0,0.0,0.635,115.0,0.635,0.0,0.0,115.0,3.28,0.0,0.0,0.139,0.0,0.0,118.97,564.0,611.0,432.0,334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7,-0.63,-0.38,245.0,sprint,1,1,2.0,court_plat
28,4,2025,stage_2,tour-of-turkey,2.Pro,2025 Presidential Cycling Tour of Turkiye Stage 2.gpx,https://www.komoot.com/tour/2962660695,0.998,1.13,0.673,0.541,164.0,0.493,0.419,0.0,165.0,1.4,0.0,0.372,0.0,0.0,0.0,166.82,2452.0,2368.0,642.0,-2.0,4.0,2.0,2.0,1.0,0.0,0.9836,0.6529,0.6529,0.6529,0.0,4.8,0.2,1.1,347.0,arrivee_en_cote,3,1,5.0,accidente_long
29,4,2025,stage_3,tour-of-turkey,2.Pro,2025 Presidential Cycling Tour of Turkiye Stage 3.gpx,https://www.komoot.com/tour/2962661300,44.7,0.0,0.0,0.671,130.0,0.655,0.0,0.0,173.0,0.0,1.49,0.0,0.0,0.0,0.0,175.21,2500.0,2502.0,337.0,2.0,11.0,5.0,1.0,0.0,0.0,0.9348,0.9348,0.2082,0.0,0.0,-0.3,-0.6,-2.68,342.0,accidentee,3,1,5.0,accidente_long
29,4,2025,stage_5,le-tour-de-bretagne,2.2,2025 Le Tour de Bretagne Cycliste Stage 5.gpx,https://www.komoot.com/tour/2962604600,161.0,0.799,0.569,0.0,2.35,0.0,0.0,0.0,152.0,12.7,0.0,0.0,0.0,0.0,0.0,165.25,1049.0,1042.0,132.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.191,0.0,0.0,0.0,0.0,-0.2,-0.2,0.04,136.0,sprint,1,1,2.0,court_plat
29,4,2025,stage_2,tour-of-bostonliq,2.2,2025 Tour of Bostonliq Stage 2.gpx,https://www.komoot.com/tour/2962765337,0.0,0.0,0.0,4.42,137.0,7.4,0.0,0.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,144.55,854.0,576.0,781.0,502.0,4.0,4.0,0.0,0.0,0.0,0.9992,0.9992,0.0,0.0,0.0,1.5,0.7,0.54,170.0,sprint,1,1,2.0,court_plat
29,4,2025,stage_2,tour-du-benin,2.2,2025 Tour du Benin Stage 2.gpx,https://www.komoot.com/tour/2962742560,0.846,0.0,0.0,0.178,155.0,0.178,0.0,0.0,155.0,0.0,0.0,0.211,0.846,0.0,0.0,156.43,772.0,977.0,393.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,-0.37,-0.82,262.0,sprint,1,1,2.0,court_plat
29,4,2025,prologue,tour-de-romandie,2.UWT,2025 Tour de Romandie Prologue.gpx,https://www.komoot.com/tour/2962734577,0.495,0.0,2.24,0.0,0.637,0.0,0.0,0.0,1.59,1.67,0.109,0.0,0.0,0.0,0.0,3.47,42.0,43.0,840.0,803.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6,-0.03,-0.03,42.0,CLM,4,1,2.0,court_plat
30,4,2025,stage_1,tour-de-romandie,2.UWT,2025 Tour de Romandie Stage 1.gpx,https://www.komoot.com/tour/2951469187,133.0,24.5,0.181,0.0,34.9,0.0,0.19,0.0,190.0,4.71,0.215,0.0,0.0,0.0,0.0,194.4,3224.0,3079.0,1227.0,368.0,7.0,6.0,3.0,1.0,1.0,0.9498,0.9498,0.6292,0.4981,0.4981,0.1,0.37,-1.52,140.0,montagne,4,1,5.0,accidente_long
