nom_pcs,annee,stage,classification,max_pts
nc-croatia,2018,result,NC,15.0
giro-d-italia,2018,stage_16,2.UWT,80.0
herald-sun-tour,2018,stage_2,2.1,20.0
joe-martin-stage-race-me,2018,stage_4,2.2,5.0
east-midlands-international-cicle-classic,2018,result,1.2,15.0
tour-of-fuzhou,2018,stage_2,2.1,20.0
tour-of-norway,2018,stage_1,2.HC,30.0
kuurne-brussel-kuurne,2018,result,1.HC,125.0
tour-du-jura-cycliste,2018,stage_1,2.2,5.0
speedy-tour-d-indonesia,2018,stage_2,2.1,20.0
tour-de-luxembourg,2018,stage_2,2.HC,30.0
volta-a-catalunya,2018,stage_2,2.UWT,50.0
nc-belize,2018,result,NC,15.0
la-tropicale-amissa-bongo,2018,stage_7,2.1,20.0
tour-of-sharjah,2018,stage_2,2.1,20.0
kreiz-breizh-elites,2018,stage_3,2.2,5.0
gran-premio-comite-olimpico-nacional,2018,result,1.2,15.0
tour-of-croatia,2018,stage_1,2.HC,30.0
tour-de-serbie,2018,stage_3,2.2,5.0
vuelta-internacional-a-costa-rica,2018,stage_3,2.2,5.0
nc-ireland-itt,2018,result,NC,15.0
juegos-suramericanos-road-race,2018,result,JR,25.0
tour-de-taiwan,2018,stage_5,2.1,20.0
okolo-jiznich-cech,2018,stage_4,2.2,5.0
himmerland-rundt,2018,result,1.2,15.0
volta-a-catalunya,2018,stage_7,2.UWT,50.0
tour-de-france,2018,stage_11,2.UWT,100.0
memorial-henryka-lasaka,2018,result,1.2,15.0
nc-bermuda-itt,2018,result,NC,15.0
nc-italy,2018,result,NC,15.0
tour-de-luxembourg,2018,stage_4,2.HC,30.0
tour-of-sharjah,2018,stage_4,2.1,20.0
international-race-grand-prix-doliny-baryczy-milic,2018,result,1.2,15.0
nc-norway-itt,2018,result,NC,15.0
gp-de-fourmies,2018,result,1.HC,125.0
nc-belize-itt,2018,result,NC,15.0
vuelta-internacional-a-costa-rica,2018,stage_4,2.2,5.0
okolo-slovenska,2018,stage_1,2.1,20.0
renewi-tour,2018,stage_4,2.UWT,50.0
vuelta-a-espana,2018,stage_18,2.UWT,80.0
tour-of-the-gila,2018,stage_2,2.2,5.0
uec-road-european-championships-itt,2018,result,CC,60.0
tour-of-britain,2018,stage_7,2.HC,30.0
czech-tour,2018,stage_2,2.1,20.0
Grande-Premio-de-Portugal-N2,2018,stage_1,2.2,5.0
nc-belarus-itt,2018,result,NC,15.0
vuelta-internacional-a-costa-rica,2018,stage_10,2.2,5.0
tour-of-estonia,2018,stage_2,2.1,20.0
nc-fiji-itt,2018,result,NC,15.0
tour-of-britain,2018,stage_8,2.HC,30.0
tour-de-langkawi,2018,stage_4,2.HC,30.0
tour-down-under,2018,stage_6,2.UWT,50.0
szlakiem-grodow-piastowskich,2018,stage_3,2.2,5.0
gp-samyn,2018,result,1.1,75.0
nc-costa-rica,2018,result,NC,15.0
tour-du-cameroun,2018,stage_6,2.2,5.0
volta-a-catalunya,2018,stage_6,2.UWT,50.0
tour-de-limpopo,2018,stage_1,2.2,5.0
nc-czech-republic-itt,2018,result,NC,15.0
gp-jef-scherens,2018,result,1.1,75.0
vuelta-a-espana,2018,stage_5,2.UWT,80.0
albani-classic-fyen-rundt,2018,result,1.1,75.0
tour-du-faso,2018,stage_3,2.2,5.0
ronde-van-limburg,2018,result,1.1,75.0
vuelta-al-tachira,2018,stage_1,2.2,5.0
tour-de-france,2018,stage_15,2.UWT,100.0
nc-greece,2018,result,NC,15.0
nc-argentina,2018,result,NC,15.0
boucles-de-la-mayenne,2018,prologue,2.1,20.0
tour-de-langkawi,2018,stage_8,2.HC,30.0
tour-des-pays-de-savoie,2018,stage_5,2.2,5.0
joe-martin-stage-race-me,2018,stage_3,2.2,5.0
giro-della-regione-friuli-venezia-giulia,2018,stage_1,2.2,5.0
arctic-race-of-norway,2018,stage_3,2.HC,30.0
ronde-de-l-oise,2018,stage_2,2.2,5.0
tour-de-lombok,2018,stage_3,2.2,5.0
vuelta-ciclista-a-venezuela,2018,stage_5,2.2,5.0
great-ocean-road-race,2018,result,1.UWT,225.0
nc-poland,2018,result,NC,15.0
tour-de-normadie,2018,stage_7,2.2,5.0
tour-cycliste-international-la-provence,2018,prologue,2.1,20.0
nc-austria-itt,2018,result,NC,
tour-du-senegal,2018,stage_7,2.2,5.0
nc-united-arab-emirates-itt,2018,result,NC,15.0
tour-du-faso,2018,stage_2,2.2,5.0
tour-de-korea,2018,stage_2,2.1,20.0
tour-of-szeklerland,2018,prologue,2.2,5.0
tour-of-the-alps,2018,stage_1,2.HC,30.0
circuit-des-xi-villes,2018,result,1.1,75.0
tour-international-des-zibans,2018,stage_2,2.2,5.0
etoile-de-besseges,2018,stage_4,2.1,20.0
tour-of-hainan,2018,stage_5,2.HC,30.0
gp-internacional-beiras-e-serra-da-estrela,2019,stage_2,2.1,20.0
vuelta-ciclista-a-miranda,2019,stage_1,2.2,5.0
vuelta-a-guatemala,2019,stage_9,2.2,5.0
tour-of-mersin,2019,stage_4,2.2,5.0
grand-prix-chantal-biya,2019,stage_1,2.2,5.0
vuelta-a-espana,2019,stage_15,2.UWT,80.0
tour-de-yorkshire,2019,stage_3,2.HC,30.0
tour-of-the-gila,2019,stage_2,2.2,5.0
giro-d-italia,2019,stage_5,2.UWT,80.0
nc-ireland,2019,result,NC,15.0
adriatica-ionica-race,2019,stage_4,2.1,20.0
cyclassics-hamburg,2019,result,1.UWT,225.0
nc-croatia,2019,result,NC,15.0
fleche-du-sud,2019,stage_2,2.2,5.0
giro-di-sicilia,2019,stage_3,2.1,20.0
tour-cycliste-international-de-la-guadeloupe,2019,stage_2,2.2,5.0
turul-romaniei,2019,stage_3,2.1,20.0
tour-of-taihu-lake,2019,stage_1,2.1,20.0
vuelta-ciclista-a-venezuela,2019,stage_5,2.2,5.0
vuelta-a-la-comunidad-valenciana,2019,stage_1,2.1,20.0
fatih-sultan-mehmet-edirne-race,2019,result,1.2,15.0
tour-de-korea,2019,stage_1,2.1,20.0
tour-of-antalya,2019,stage_2,2.2,5.0
baltyk-karkonosze-tour,2019,stage_3,2.2,5.0
volta-ao-alentejo,2019,stage_3,2.2,5.0
tour-du-maroc,2019,stage_4,2.2,5.0
volta-ao-algarve,2019,stage_1,2.HC,30.0
nc-united-arab-emirates-itt,2019,result,NC,15.0
vuelta-ciclista-al-uruguay,2019,stage_4,2.2,5.0
tour-of-california,2019,stage_2,2.UWT,50.0
gp-de-wallonie,2019,result,1.1,75.0
tour-of-kosovo,2019,stage_1,2.2,5.0
grand-prix-erciyes-mimar-sinan-me,2019,result,1.2,15.0
nc-dominican-republic,2019,result,NC,15.0
tour-of-slovenia,2019,stage_2,2.HC,30.0
clasica-de-almeria,2019,result,1.HC,125.0
vuelta-ciclista-a-venezuela,2019,stage_7,2.2,5.0
vuelta-a-guatemala,2019,stage_5,2.2,5.0
tour-de-france,2019,stage_7,2.UWT,100.0
tour-de-wallonie,2019,stage_4,2.HC,30.0
ronda-pilipinas,2019,stage_3,2.2,5.0
la-tropicale-amissa-bongo,2019,stage_7,2.1,20.0
paris-nice,2019,stage_4,2.UWT,50.0
gp-oued-eddahab,2019,result,1.2,15.0
coupe-des-nations-ville-saguenay,2019,stage_3,2.2,5.0
circuito-del-porto-trofeo-arvedi,2019,result,1.2,15.0
tour-of-austria,2019,stage_1,2.1,20.0
czech-tour,2019,stage_3,2.1,20.0
tour-of-britain,2019,stage_5,2.HC,30.0
nc-japan,2019,result,NC,15.0
bursa-orhangazi-race,2019,result,1.2,15.0
tour-of-china-ii,2019,prologue,2.1,20.0
trofeo-pollenca-port-d-andratx,2019,result,1.1,75.0
tour-de-france,2019,stage_14,2.UWT,100.0
national-championships-iceland-itt,2019,result,NC,15.0
new-zealand-cycle-classic,2019,stage_1,2.2,5.0
five-rings-of-moscow,2019,prologue,2.2,5.0
nc-argentina-itt,2019,result,NC,15.0
tour-of-austria,2019,stage_6,2.1,20.0
hadeland-gp,2019,result,1.2,15.0
tour-of-rhodes,2019,stage_2,2.2,5.0
tour-de-taiwan,2019,stage_3,2.1,20.0
tour-of-magnificent-qinghai,2019,stage_12,2.HC,30.0
nc-ukraine,2019,result,NC,15.0
tour-down-under,2019,stage_1,2.UWT,50.0
tour-de-l-ain,2019,stage_1,2.1,20.0
circuito-de-getxo,2019,result,1.1,75.0
african-continental-championships-itt,2019,result,CC,60.0
nc-latvia-itt,2019,result,NC,15.0
nc-cuba-road-race,2019,result,NC,15.0
tour-of-croatia,2019,stage_4,2.1,20.0
tour-down-under,2019,stage_6,2.UWT,50.0
nc-slovenia-itt,2019,result,NC,15.0
arctic-race-of-norway,2019,stage_3,2.HC,30.0
tour-of-utah,2019,stage_4,2.HC,30.0
tour-de-serbie,2019,stage_2,2.2,5.0
ride-london-classic,2019,result,1.UWT,225.0
classic-loire-atlantique,2019,result,1.1,75.0
baltyk-karkonosze-tour,2019,stage_5,2.2,5.0
fatih-sultan-mehmet-kirklareli-race,2019,result,1.2,15.0
tour-de-france,2019,stage_8,2.UWT,100.0
nc-uruguay-itt,2019,result,NC,15.0
tour-de-normadie,2019,stage_7,2.2,5.0
national-championships-qatar-road-race,2019,result,NC,15.0
ronde-van-drenthe,2019,result,1.HC,125.0
le-tour-de-filipinas,2019,stage_3,2.2,5.0
istrian-spring-tour,2019,stage_3,2.2,5.0
trofeo-laigueglia,2019,result,1.HC,125.0
nc-lithuania-itt,2019,result,NC,15.0
tour-of-britain,2019,stage_2,2.HC,30.0
tour-of-thailand,2019,stage_3,2.1,20.0
tour-du-loir-et-cher,2019,stage_1,2.2,5.0
nc-spain,2019,result,NC,15.0
nc-czech-republic-itt,2019,result,NC,15.0
giro-d-italia,2019,stage_8,2.UWT,80.0
tour-of-good-hope,2019,stage_2,2.2,5.0
coupe-des-nations-ville-saguenay,2019,stage_1,2.2,5.0
nc-cyprus-itt,2019,result,NC,15.0
nc-spain-itt,2019,result,NC,15.0
tour-of-taihu-lake,2019,stage_6,2.1,20.0
gp-lugano,2019,result,1.1,75.0
tre-valli-varesine,2019,result,1.HC,125.0
colombia-21,2019,stage_6,2.1,20.0
tour-de-france,2019,stage_5,2.UWT,100.0
gran-premio-guatemala,2019,result,1.2,15.0
tour-du-maroc,2019,stage_1,2.2,5.0
pan-american-games,2019,result,JC,175.0
schaal-schels,2019,result,1.1,75.0
ronde-van-vlaanderen,2019,result,1.UWT,275.0
nc-france,2019,result,NC,15.0
european-games,2019,result,JC,175.0
tour-cycliste-international-la-provence,2019,stage_1,2.1,20.0
tour-de-normadie,2019,stage_3,2.2,5.0
nc-india-rr,2019,result,NC,15.0
tour-of-taihu-lake,2019,stage_4,2.1,20.0
nc-turkey,2019,result,NC,15.0
tour-of-singkarak,2019,stage_2,2.2,5.0
puchar-ministra-obrony-narodowej,2019,result,1.2,15.0
vuelta-ciclista-a-la-provincia-de-san-juan,2019,stage_3,2.1,20.0
tour-of-szeklerland,2019,prologue,2.2,5.0
tour-of-singkarak,2019,stage_3,2.2,5.0
vuelta-a-espana,2019,stage_3,2.UWT,80.0
tour-du-senegal,2019,stage_4,2.2,5.0
istrian-spring-tour,2019,stage_2,2.2,5.0
la-route-d-occitanie,2019,stage_1,2.1,20.0
bredene-koksijde-classic,2019,result,1.HC,125.0
european-games-itt,2019,result,JC,80.0
tour-of-almaty,2019,stage_1,2.1,20.0
nc-czech-republic2,2019,result,NC,15.0
tour-de-suisse,2019,stage_7,2.UWT,50.0
gp-sakia-el-hamra,2019,result,1.2,15.0
uae-tour,2019,stage_7,2.UWT,50.0
tour-de-luxembourg,2019,prologue,2.HC,30.0
tour-of-norway,2019,stage_2,2.HC,30.0
tour-of-bihor-bellotto,2019,stage_1,2.1,20.0
czech-tour,2019,stage_2,2.1,20.0
turul-romaniei,2019,stage_5,2.1,20.0
san-sebastian,2019,result,1.UWT,225.0
international-azerbaijan-tour,2019,stage_3,2.1,20.0
hammer-stavanger,2019,stage_2,2.1,8.0
tour-of-malopolska,2019,stage_1,2.2,5.0
liege-bastogne-liege,2019,result,1.UWT,275.0
nc-brazil,2019,result,NC,15.0
tour-de-luxembourg,2019,stage_4,2.HC,30.0
tour-cycliste-international-de-la-guadeloupe,2019,prologue,2.2,5.0
dookola-mazowsza,2019,stage_2,2.2,5.0
tour-de-korea,2019,stage_2,2.1,20.0
istrian-spring-tour,2019,stage_1,2.2,5.0
vuelta-ciclista-a-venezuela,2019,stage_2,2.2,5.0
tour-cycliste-international-de-la-guadeloupe,2019,stage_4,2.2,5.0
tour-of-china,2019,stage_4,2.1,20.0
nc-canada-itt,2019,result,NC,15.0
ronde-de-l-oise,2019,stage_2,2.2,5.0
region-pays-de-la-loire,2019,stage_2,2.1,20.0
panamerican-champ-itt,2019,result,CC,60.0
tour-of-guangxi,2019,stage_5,2.UWT,50.0
tour-of-szeklerland,2019,stage_2,2.2,5.0
course-cycliste-de-solidarnosc,2019,stage_3,2.2,5.0
gp-impanis-van-petegem,2019,result,1.HC,125.0
sibiu-cycling-tour,2019,stage_1,2.1,20.0
challenge-international-du-sahara-marocain,2019,stage_3,2.2,5.0
adriatica-ionica-race,2019,stage_1,2.1,20.0
vuelta-al-tachira,2019,stage_8,2.2,5.0
prueba-villafranca,2019,result,1.1,75.0
paris-nice,2019,stage_5,2.UWT,50.0
tour-of-slovenia,2019,stage_1,2.HC,30.0
grand-prix-des-marbriers,2019,result,1.2,15.0
tour-of-estonia,2019,stage_1,2.1,20.0
tour-of-the-alps,2019,stage_4,2.HC,30.0
visegrad-4-bicycle-race-gp-hungary,2019,result,1.2,15.0
tour-du-faso,2019,stage_5,2.2,5.0
tour-du-senegal,2019,stage_7,2.2,5.0
tour-of-taiyuan,2019,stage_2,2.2,5.0
tour-of-magnificent-qinghai,2019,stage_4,2.HC,30.0
slag-om-norg,2019,result,1.1,75.0
giro-d-italia,2019,stage_21,2.UWT,80.0
tour-of-kayseri,2019,stage_1,2.2,5.0
ronda-pilipinas,2019,stage_5,2.2,5.0
tour-de-france,2019,stage_1,2.UWT,100.0
tour-auvergne-rhone-alpes,2019,stage_7,2.UWT,50.0
gp-int-torres-vedras,2019,stage_3,2.2,5.0
new-zealand-cycle-classic,2019,stage_3,2.2,5.0
tour-of-peninsula,2019,stage_3,2.1,20.0
tour-of-croatia,2019,stage_1,2.1,20.0
dwars-door-vlaanderen,2019,result,1.UWT,225.0
tour-of-magnificent-qinghai,2019,stage_5,2.HC,30.0
nc-indonesia,2019,result,NC,15.0
gp-al-massira,2019,result,1.2,15.0
giro-della-regione-friuli-venezia-giulia,2019,stage_3,2.2,5.0
vuelta-al-tachira,2019,stage_1,2.2,5.0
vuelta-a-espana,2019,stage_18,2.UWT,80.0
tour-of-california,2019,stage_4,2.UWT,50.0
tour-de-pologne,2019,stage_3,2.UWT,50.0
paris-arras-tour,2019,stage_3,2.2,5.0
int-wielertrofee-jong-maar-moedig-iwt,2019,result,1.2,15.0
midden-brabant-poort-omloop,2019,result,1.2,15.0
nc-russia,2019,result,NC,15.0
ronde-de-l-oise,2019,stage_4,2.2,5.0
tour-of-singkarak,2019,stage_6,2.2,5.0
tour-of-mesopotamia,2019,stage_2,2.2,5.0
int-raiffeisen-gp-judendorf-strassengel,2019,result,1.2,15.0
renewi-tour,2019,stage_7,2.UWT,50.0
tour-de-korea,2019,stage_4,2.1,20.0
tour-de-wallonie,2019,stage_3,2.HC,30.0
tour-of-mesopotamia,2019,stage_4,2.2,5.0
tour-of-rwanda,2019,stage_5,2.1,20.0
nc-usa-itt,2019,result,NC,15.0
tour-of-california,2019,stage_3,2.UWT,50.0
etoile-de-besseges,2019,stage_4,2.1,20.0
tour-de-romandie,2019,stage_2,2.UWT,50.0
circuit-des-xi-villes,2019,result,1.1,75.0
nc-iran,2019,result,NC,
tour-of-magnificent-qinghai,2019,stage_13,2.HC,30.0
ncgreat-britain,2019,result,NC,15.0
course-cycliste-de-solidarnosc,2019,stage_4,2.2,5.0
vuelta-a-espana,2019,stage_7,2.UWT,80.0
tour-of-norway,2019,stage_3,2.HC,30.0
zodc-zuidenveld-tour,2019,result,1.2,15.0
vuelta-a-guatemala,2019,stage_2,2.2,5.0
vuelta-a-espana,2019,stage_12,2.UWT,80.0
tour-of-black-sea,2019,stage_1,2.2,5.0
tour-de-hokkaido,2019,stage_1,2.2,5.0
nc-ecuador-itt,2019,result,NC,15.0
tour-cycliste-international-de-la-guadeloupe,2019,stage_1,2.2,5.0
paris-tours,2019,result,1.HC,125.0
tour-of-turkey,2019,stage_4,2.UWT,50.0
nc-switserland,2019,result,NC,15.0
vuelta-a-guatemala,2019,stage_10,2.2,5.0
fleche-du-sud,2019,stage_4,2.2,5.0
tour-of-magnificent-qinghai,2019,stage_3,2.HC,30.0
tour-auvergne-rhone-alpes,2019,stage_8,2.UWT,50.0
tour-du-maroc,2019,stage_6,2.2,5.0
skive-lobet,2019,result,1.2,15.0
tour-of-xingtai,2019,stage_1,2.2,5.0
nc-tunisia,2019,result,NC,15.0
vuelta-a-espana,2019,stage_6,2.UWT,80.0
tour-de-france,2019,stage_12,2.UWT,100.0
tour-de-langkawi,2019,stage_5,2.HC,30.0
tour-of-taihu-lake,2019,stage_3,2.1,20.0
vuelta-a-la-comunidad-valenciana,2019,stage_2,2.1,20.0
tirreno-adriatico,2019,stage_6,2.UWT,50.0
tour-of-taiyuan,2019,stage_3,2.2,5.0
vuelta-a-burgos,2019,stage_2,2.HC,30.0
giro-d-italia,2019,stage_3,2.UWT,80.0
tour-of-kayseri,2019,stage_2,2.2,5.0
gp-d-isbergues,2019,result,1.1,75.0
tour-alsace,2019,stage_3,2.2,5.0
tour-of-peninsula,2019,stage_5,2.1,20.0
circuit-des-ardennes,2019,stage_4,2.2,5.0
tour-of-mesopotamia,2019,stage_1,2.2,5.0
tour-of-antalya,2019,stage_1,2.2,5.0
hammer-sportzone-limburg,2019,stage_2,2.1,8.0
nc-luxembourg-itt,2019,result,NC,15.0
nc-colombia,2019,result,NC,15.0
national-championships-iceland---road-race,2019,result,NC,15.0
kreiz-breizh-elites,2019,stage_3,2.2,5.0
la-route-d-occitanie,2019,stage_3,2.1,20.0
volta-a-catalunya,2019,stage_5,2.UWT,50.0
banyuwangi-tour-de-ijen,2019,stage_4,2.2,5.0
tour-of-malopolska,2019,stage_3,2.2,5.0
vuelta-a-castilla-y-leon,2019,stage_2,2.1,20.0
le-tour-de-filipinas,2019,stage_1,2.2,5.0
nc-singapore-itt2,2019,result,NC,15.0
4-jours-de-dunkerque,2019,stage_3,2.HC,30.0
nc-switzerland-itt,2019,result,NC,15.0
volta-a-catalunya,2019,stage_4,2.UWT,50.0
grand-prix-velo-alanya,2019,result,1.2,15.0
volta-ao-algarve,2019,stage_4,2.HC,30.0
baltyk-karkonosze-tour,2019,stage_1,2.2,5.0
grand-prix-gazipasa,2019,result,1.2,15.0
pan-american-games---tt,2019,result,JC,80.0
tirreno-adriatico,2019,stage_7,2.UWT,50.0
volta-ao-algarve,2019,stage_5,2.HC,30.0
nc-iran-itt,2019,result,NC,15.0
vuelta-al-tachira,2019,stage_6,2.2,5.0
nc-kosovo,2019,result,NC,15.0
uae-tour,2019,stage_4,2.UWT,50.0
south-east-asian-games-itt,2019,result,JR,20.0
tour-de-france,2019,stage_16,2.UWT,100.0
memorial-romana-sieminskiego,2019,result,1.2,15.0
region-pays-de-la-loire,2019,stage_1,2.1,20.0
sibiu-cycling-tour,2019,stage_3,2.1,20.0
deutschland-tour,2019,stage_1,2.HC,30.0
tour-of-china,2019,stage_5,2.1,20.0
tour-of-rwanda,2019,stage_3,2.1,20.0
international-azerbaijan-tour,2019,stage_1,2.1,20.0
nc-canada2,2019,result,NC,15.0
rund-um-koln,2019,result,1.1,75.0
tour-de-normadie,2019,stage_1,2.2,5.0
tour-de-kumano,2019,prologue,2.2,5.0
tour-of-croatia,2019,stage_2,2.1,20.0
gent-wevelgem,2019,result,1.UWT,225.0
vuelta-a-espana,2019,stage_17,2.UWT,80.0
grand-prix-chantal-biya,2019,stage_2,2.2,5.0
tour-of-fuzhou,2019,stage_3,2.1,20.0
tour-of-belgium,2019,stage_1,2.HC,30.0
giro-del-medio-brenta,2019,result,1.2,15.0
tour-du-maroc,2019,stage_8,2.2,5.0
gp-du-canton-d-argovie,2019,result,1.HC,125.0
tour-de-normadie,2019,stage_4,2.2,5.0
ronde-de-l-oise,2019,stage_1,2.2,5.0
tour-of-mersin,2019,stage_2,2.2,5.0
giro-d-italia,2019,stage_17,2.UWT,80.0
vuelta-a-burgos,2019,stage_3,2.HC,30.0
hansa-bygg-kalmar-grand-prix,2019,result,1.2,15.0
tour-of-thailand,2019,stage_1,2.1,20.0
route-adelie-de-vitre,2019,result,1.1,75.0
tour-du-cameroun,2019,stage_4,2.2,5.0
tour-of-china,2019,stage_2,2.1,20.0
trofeo-citta-di-brescia,2019,result,1.2,15.0
nc-kazakhstan-itt,2019,result,NC,15.0
la-tropicale-amissa-bongo,2019,stage_1,2.1,20.0
la-fleche-wallonne,2019,result,1.UWT,225.0
memorial-henryka-lasaka,2019,result,1.2,15.0
nc-dominican-republic-itt,2019,result,NC,15.0
deutschland-tour,2019,stage_4,2.HC,30.0
nc-portugal2,2019,result,NC,15.0
tour-of-china,2019,stage_6,2.1,20.0
tour-de-pologne,2019,stage_6,2.UWT,50.0
tour-de-yorkshire,2019,stage_1,2.HC,30.0
banyuwangi-tour-de-ijen,2019,stage_3,2.2,5.0
memorial-andrzeja-trochanowskiego,2019,result,1.2,15.0
tour-de-selangor,2019,stage_5,2.2,5.0
giro-dell-emilia,2019,result,1.HC,125.0
tour-of-california,2019,stage_5,2.UWT,50.0
giro-d-italia,2019,stage_6,2.UWT,80.0
tour-down-under,2019,stage_5,2.UWT,50.0
tour-de-limpopo,2019,stage_3,2.2,5.0
south-east-asian-games,2019,result,JR,25.0
volta-a-portugal,2019,stage_1,2.1,20.0
gooikse-pijl,2019,result,1.1,75.0
vuelta-international-a-la-cominudad-de-madrid,2019,stage_2,2.1,20.0
famenne-ardenne-classic,2019,result,1.1,75.0
tour-of-albania,2019,stage_3,2.2,5.0
asian-cycling-championships-itt,2019,result,CC,60.0
vuelta-independencia-nacional,2019,stage_7,2.2,5.0
ronde-van-limburg,2019,result,1.1,75.0
tour-de-ribas,2019,result,1.2,15.0
international-azerbaijan-tour,2019,stage_2,2.1,20.0
tour-du-cameroun,2019,stage_5,2.2,5.0
tour-of-britain,2019,stage_3,2.HC,30.0
entre-brenne-et-montmorillonnais,2019,result,1.2,15.0
tour-of-magnificent-qinghai,2019,stage_10,2.HC,30.0
tour-du-poitou-charentes-et-de-la-vienne,2019,stage_3,2.1,20.0
tour-de-vendee,2019,result,1.1,75.0
tour-de-pologne,2019,stage_7,2.UWT,50.0
nc-eritrea-itt,2019,result,NC,15.0
tour-of-denmark,2019,stage_1,2.HC,30.0
nc-south-africa,2019,result,NC,15.0
tour-de-okinawa,2019,result,1.2,15.0
giro-d-italia,2019,stage_20,2.UWT,80.0
vuelta-a-aragon,2019,stage_2,2.1,20.0
4-jours-de-dunkerque,2019,stage_6,2.HC,30.0
tour-de-selangor,2019,stage_2,2.2,5.0
tour-auvergne-rhone-alpes,2019,stage_5,2.UWT,50.0
bretagne-classic,2019,result,1.UWT,225.0
nc-malaysia,2019,result,NC,15.0
tour-de-taiwan,2019,stage_2,2.1,20.0
nc-panama-itt,2019,result,NC,15.0
il-lombardia,2019,result,1.UWT,275.0
dookola-mazowsza,2019,stage_3,2.2,5.0
tour-of-china-ii,2019,stage_3,2.1,20.0
visegrad-4-bicycle-race-gp-polski-via-odra,2019,result,1.2,15.0
nc-mongolia-itt,2019,result,NC,15.0
gp-de-denain,2019,result,1.HC,125.0
tour-of-the-gila,2019,stage_1,2.2,5.0
tour-du-maroc,2019,stage_7,2.2,5.0
scheldeprijs,2019,result,1.HC,125.0
hammer-sportzone-limburg,2019,stage_1,2.1,8.0
oberosterreichrundfahrt,2019,stage_3,2.2,5.0
nc-japan-itt,2019,result,NC,15.0
giro-di-toscana,2019,result,1.1,75.0
nc-greece-itt,2019,result,NC,15.0
tour-of-belgium,2019,stage_4,2.HC,30.0
nc-burkina-faso,2019,result,NC,15.0
tour-de-siak,2019,stage_1,2.2,5.0
adriatica-ionica-race,2019,stage_2,2.1,20.0
milano-sanremo,2019,result,1.UWT,275.0
ronde-de-l-oise,2019,stage_3,2.2,5.0
tour-de-suisse,2019,stage_6,2.UWT,50.0
hammer-sportzone-limburg,2019,stage_3,2.1,8.0
dwars-door-het-hageland,2019,result,1.1,75.0
tour-de-beauce,2019,stage_2,2.2,5.0
tour-of-norway,2019,stage_5,2.HC,30.0
vuelta-a-espana,2019,stage_2,2.UWT,80.0
tour-of-oman,2019,stage_4,2.HC,30.0
nc-chile,2019,result,NC,15.0
vuelta-ciclista-a-la-region-de-murcia,2019,stage_1,2.1,20.0
vuelta-a-espana,2019,stage_10,2.UWT,80.0
tour-of-china,2019,stage_3,2.1,20.0
tour-auvergne-rhone-alpes,2019,stage_2,2.UWT,50.0
grand-prix-chantal-biya,2019,stage_3,2.2,5.0
tour-of-guangxi,2019,stage_2,2.UWT,50.0
tour-of-norway,2019,stage_1,2.HC,30.0
trofej-umag,2019,result,1.2,15.0
arctic-race-of-norway,2019,stage_4,2.HC,30.0
nc-argentina,2019,result,NC,15.0
etoile-de-besseges,2019,stage_2,2.1,20.0
czech-tour,2019,stage_4,2.1,20.0
nc-bermuda,2019,result,NC,15.0
kuurne-brussel-kuurne,2019,result,1.HC,125.0
de-kustpijl,2019,result,1.2,15.0
tour-of-utah,2019,stage_2,2.HC,30.0
national-championships-qatar-itt,2019,result,NC,15.0
nc-great-britain-itt,2019,result,NC,15.0
tour-des-pays-de-savoie,2019,stage_3,2.2,5.0
gran-premio-chapin,2019,result,1.2,15.0
nc-el-salvador-itt,2019,result,NC,15.0
fleche-du-sud,2019,prologue,2.2,5.0
tour-of-the-gila,2019,stage_5,2.2,5.0
nc-namibia,2019,result,NC,15.0
vuelta-a-burgos,2019,stage_4,2.HC,30.0
nc-serbia-itt,2019,result,NC,15.0
le-tour-de-filipinas,2019,stage_2,2.2,5.0
tour-du-limousin,2019,stage_1,2.1,20.0
colombia-21,2019,stage_2,2.1,20.0
herald-sun-tour,2019,stage_3,2.1,20.0
tour-of-fuzhou,2019,stage_7,2.1,20.0
tour-down-under,2019,stage_3,2.UWT,50.0
tour-de-selangor,2019,stage_4,2.2,5.0
tour-des-pays-de-savoie,2019,stage_5,2.2,5.0
dookola-mazowsza,2019,stage_1,2.2,5.0
vuelta-a-espana,2019,stage_16,2.UWT,80.0
tour-of-szeklerland,2019,stage_1,2.2,5.0
tour-of-the-alps,2019,stage_5,2.HC,30.0
coppa-della-pace-trofeo-flli-anelli,2019,result,1.2U,15.0
new-zealand-cycle-classic,2019,stage_2,2.2,5.0
five-rings-of-moscow,2019,stage_3,2.2,5.0
tour-de-yorkshire,2019,stage_2,2.HC,30.0
nc-morocco-itt,2019,result,NC,15.0
vuelta-a-espana,2019,stage_21,2.UWT,80.0
sibiu-cycling-tour,2019,stage_4,2.1,20.0
panamerican-championships,2019,result,CC,150.0
kampioenschap-van-vlaanderen1,2019,result,1.1,75.0
japan-cup,2019,result,1.HC,125.0
tour-des-alpes-maritimes,2019,stage_3,2.1,20.0
nc-romania,2019,result,NC,15.0
nc-slovakia,2019,result,NC,15.0
gp-d-ouverture,2019,result,1.1,75.0
la-roue-tourangelle,2019,result,1.1,75.0
gp-cerami,2019,result,1.1,75.0
hafjell-gp,2019,result,1.2,15.0
five-rings-of-moscow,2019,stage_4,2.2,5.0
gemenc-grand-prix-ii,2019,result,1.2,15.0
tour-of-estonia,2019,prologue,2.1,20.0
national-championships-indonesia-itt,2019,result,NC,15.0
