date,year,course,type,etape,equipe,selected,classification,statut,rang,pts_uci,rang_gc_final,pts_uci_gc_final,rang_kom_final,pts_uci_kom_final,rang_points_final,pts_uci_points_final,pts_uci_equipe_stage,pts_uci_equipe_total,pts_uci_gc,pts_uci_kom,pts_uci_points,stage_num,distance_gpx_km,asphalt_km,paved_km,cobblestones_km,unpaved_km,compacted_gravel_km,road_km,street_km,state_road_km,cycleway_km,off-grid_(unknown)_km,access_road_km,unknown_km,path_km,singletrack_km,denivele_pos,denivele_neg,altitude_max,altitude_min,n_cols_cat4,n_cols_cat3,n_cols_cat2,n_cols_cat1,n_cols_hc,loc_last_col_cat4,loc_last_col_cat3,loc_last_col_cat2,loc_last_col_cat1,loc_last_col_hc,gradient_last_1km,gradient_last_3km,gradient_last_5km,denivele_last_5km,gradient_first_50km,denivele_first_50km,leader_played,n_races_30d,km_30d,max_pts,cobblestones_last_50km,compacted_gravel_last_50km,cobblestones_last_20km,compacted_gravel_last_20km,cobblestones_last_10km,compacted_gravel_last_10km,pts_ratio,startlist_quality,avg_temperature,won_how,forme_equipe,stage_cluster,stage_cluster_label,is_team_leader
2025-06-14,2025,dwars-door-het-hageland,result,,Team Visma | Lease a Bike,0,1.Pro,,,0.0,,,,,,,3.0,3.0,0.0,0.0,0.0,,179.26,56.1,75.8,3.36,12.1,30.9,23.3,22.4,0.83,63.9,0.91,0.128,1.28,43.7,0.111,1328.0,1291.0,73.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.17,0.56,99.0,0.01,293.0,,4,659.95,200.0,1.596,12.641,0.743,5.319,0.743,3.856,0.0,272.0,25.0,Sprint of small group,85.0,1.0,🟢  Plat/Sprint,0
2025-06-15,2025,tour-auvergne-rhone-alpes,stage,8.0,Team Visma | Lease a Bike,0,2.UWT,,,0.0,,,,,,,67.0,962.0,685.0,0.0,0.0,8.0,133.49,131.0,2.24,0.0,0.0,0.0,90.0,0.989,26.1,16.5,0.0,0.0,0.0,0.0,0.0,3531.0,1754.0,2098.0,301.0,2.0,2.0,1.0,0.0,1.0,0.9984,0.9984,0.9984,0.9984,0.9984,1.9,1.63,0.32,421.0,0.46,821.0,,4,659.95,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,837.0,25.0,8.3 km solo,68.8,3.0,🏔️  Haute montagne,0
2025-06-15,2025,tour-de-suisse,stage,1.0,Team Visma | Lease a Bike,0,2.UWT,,,0.0,,,,,,,30.0,90.0,60.0,0.0,0.0,1.0,129.15,125.0,3.18,0.0,0.0,0.0,34.6,1.14,43.4,49.2,0.207,0.0,0.514,0.277,0.0,2087.0,2088.0,776.0,411.0,3.0,1.0,2.0,0.0,0.0,0.9007,0.9007,0.9007,0.0,0.0,-0.2,-0.13,-0.84,99.0,0.02,892.0,,4,659.95,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642.0,26.0,13 km solo,6.0,2.0,⛰️  Moy. montagne,0
2025-06-16,2025,tour-de-suisse,stage,2.0,Team Visma | Lease a Bike,0,2.UWT,,,0.0,,,,,,,0.0,90.0,60.0,0.0,0.0,2.0,176.69,176.0,0.548,0.0,0.0,0.0,142.0,0.592,13.0,21.5,0.0,0.0,0.0,0.0,0.0,2492.0,1846.0,1119.0,404.0,3.0,1.0,1.0,1.0,0.0,0.9963,0.9963,0.9963,0.7033,0.0,1.8,1.9,2.56,241.0,0.19,512.0,,4,659.95,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642.0,21.0,Sprint of 4 riders,9.0,2.0,⛰️  Moy. montagne,0
2025-06-17,2025,tour-de-suisse,stage,3.0,Team Visma | Lease a Bike,0,2.UWT,,,0.0,,,,,,,0.0,90.0,60.0,0.0,0.0,3.0,196.41,188.0,8.29,0.0,0.0,0.0,131.0,2.55,21.6,28.3,0.176,0.0,0.593,0.71,0.0,2999.0,2563.0,970.0,340.0,3.0,3.0,2.0,0.0,0.0,0.9997,0.9997,0.9997,0.0,0.0,5.0,5.3,2.54,228.0,0.1,482.0,,4,659.95,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642.0,24.0,19 km solo,1.0,2.0,⛰️  Moy. montagne,0
2025-06-18,2025,tour-de-suisse,stage,4.0,Team Visma | Lease a Bike,0,2.UWT,,,0.0,,,,,,,0.0,90.0,60.0,0.0,0.0,4.0,193.18,189.0,1.77,1.42,0.0,0.0,65.3,0.184,108.0,19.0,1.1,0.0,1.1,0.0,0.0,2793.0,2798.0,2113.0,239.0,1.0,1.0,0.0,0.0,1.0,0.9998,0.9998,0.7581,0.7581,0.7581,3.2,2.53,2.42,204.0,0.11,356.0,,4,659.95,60.0,1.282,0.0,1.282,0.0,1.282,0.0,0.0,642.0,24.0,48.8 km solo,65.8,3.0,🏔️  Haute montagne,0
2025-06-19,2025,tour-de-suisse,stage,5.0,Team Visma | Lease a Bike,0,2.UWT,,,0.0,,,,,,,0.0,90.0,60.0,0.0,0.0,5.0,183.65,174.0,6.44,1.38,0.127,0.0,12.8,7.76,154.0,2.79,1.31,0.0,0.466,4.44,0.127,3887.0,4634.0,2287.0,294.0,2.0,0.0,2.0,1.0,1.0,0.9998,0.9998,0.9998,0.9998,0.5711,7.5,9.7,9.96,510.0,-0.95,713.0,,4,659.95,60.0,0.507,0.0,0.0,0.0,0.0,0.0,0.0,642.0,24.0,Sprint à deux,57.8,3.0,🏔️  Haute montagne,0
2025-06-20,2025,tour-de-suisse,stage,6.0,Team Visma | Lease a Bike,0,2.UWT,,,0.0,,,,,,,0.0,90.0,60.0,0.0,0.0,6.0,186.58,184.0,3.05,0.0,0.0,0.0,84.9,3.28,66.0,30.2,0.0,0.0,0.204,0.854,0.0,2237.0,2414.0,1116.0,388.0,2.0,2.0,1.0,1.0,0.0,0.8695,0.6182,0.4337,0.4337,0.0,1.3,0.33,0.24,160.0,0.7,801.0,,4,659.95,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642.0,27.0,Sprint of large group,6.0,2.0,⛰️  Moy. montagne,0
2025-06-21,2025,tour-de-suisse,stage,7.0,Team Visma | Lease a Bike,0,2.UWT,,,0.0,,,,,,,0.0,90.0,60.0,0.0,0.0,7.0,206.29,197.0,9.07,0.25,0.0,0.0,91.4,5.48,47.4,55.0,0.0,0.0,0.0,0.492,0.0,3144.0,2794.0,934.0,370.0,4.0,1.0,4.0,0.0,0.0,0.9998,0.9998,0.9998,0.0,0.0,6.5,8.23,6.26,343.0,0.34,701.0,,4,659.95,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642.0,26.0,Sprint of 3 riders,38.4,3.0,🏔️  Haute montagne,0
2025-06-22,2025,copenhagen-sprint,result,,Team Visma | Lease a Bike,0,1.UWT,,,0.0,,,,,,,12.0,12.0,0.0,0.0,0.0,,150.94,103.0,44.0,0.215,0.879,0.222,37.1,7.74,9.08,67.5,2.18,0.0,3.53,0.737,0.534,686.0,685.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,-0.17,0.0,40.0,0.03,226.0,,4,659.95,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358.0,24.0,Sprint of large group,73.6,1.0,🟢  Plat/Sprint,0
2025-06-22,2025,tour-de-suisse,stage,8.0,Team Visma | Lease a Bike,0,2.UWT,,,0.0,,,,,,,0.0,90.0,60.0,0.0,0.0,8.0,10.12,9.84,0.185,0.0,0.0,0.0,9.13,0.949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,836.0,17.0,1268.0,438.0,0.0,0.0,0.0,0.0,1.0,0.9974,0.9974,0.9974,0.9974,0.9974,8.2,9.9,9.88,614.0,8.09,836.0,,4,659.95,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642.0,24.0,Time trial,24.4,3.0,🏔️  Haute montagne,0
2025-06-24,2025,nc-netherlands-itt,result,,Team Visma | Lease a Bike,0,NC,,,0.0,,,,,,,30.0,30.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,4,659.95,,,,,,,,,23.0,,Time trial,,,,0
2025-06-25,2025,nc-hungary-itt,result,,Team Visma | Lease a Bike,0,NC,,,0.0,,,,,,,30.0,30.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,4,659.95,,,,,,,,,,,Time trial,,,,0
2025-06-26,2025,nc-norway-itt,result,,Team Visma | Lease a Bike,1,NC,FIN,5.0,10.0,,,,,,,10.0,10.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,4,659.95,,,,,,,,,23.0,,Time trial,,,,0
2025-06-26,2025,nc-great-britain-itt,result,,Team Visma | Lease a Bike,0,NC,,,0.0,,,,,,,3.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,4,659.95,,,,,,,,,27.0,,Time trial,,,,0
2025-06-27,2025,nc-germany-itt,result,,Team Visma | Lease a Bike,0,NC,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,22.44,19.5,2.96,0.0,0.0,0.0,16.2,2.62,0.0,0.44,0.0,0.0,0.0,3.14,0.0,257.0,266.0,391.0,226.0,0.0,1.0,0.0,0.0,0.0,0.3918,0.3918,0.0,0.0,0.0,-0.2,0.03,-0.06,40.0,-0.04,257.0,,5,659.95,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,,Time trial,7.5,0.0,⏱️  CLM,0
2025-06-28,2025,nc-netherlands,result,,Team Visma | Lease a Bike,0,NC,,,0.0,,,,,,,75.0,75.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,5,659.95,,,,,,,,,136.0,,Sprint of small group,,,,0
2025-06-29,2025,ncgreat-britain,result,,Team Visma | Lease a Bike,0,NC,,,0.0,,,,,,,75.0,75.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,4,480.65,,,,,,,,,51.0,,12.2 km solo,,,,0
2025-06-29,2025,nc-norway,result,,Team Visma | Lease a Bike,1,NC,FIN,16.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,190.57,184.0,4.53,1.19,0.0,0.0,108.0,6.88,73.1,0.455,0.0,0.0,0.484,1.71,0.0,2299.0,2344.0,249.0,76.0,7.0,0.0,0.0,0.0,0.0,0.9663,0.0,0.0,0.0,0.0,-0.7,-0.97,-2.34,106.0,0.04,535.0,,4,480.65,100.0,0.989,0.0,0.348,0.0,0.134,0.0,0.0,59.0,,-,6.0,2.0,⛰️  Moy. montagne,0
2025-06-29,2025,nc-germany,result,,Team Visma | Lease a Bike,0,NC,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,118.51,103.0,15.4,0.0,0.0,0.0,115.0,3.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2091.0,2092.0,440.0,288.0,12.0,0.0,0.0,0.0,0.0,0.9767,0.0,0.0,0.0,0.0,-2.5,-1.07,-0.02,288.0,0.16,917.0,,4,480.65,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,,Sprint of small group,6.0,2.0,⛰️  Moy. montagne,0
2025-06-29,2025,nc-belgium,result,,Team Visma | Lease a Bike,0,NC,,,0.0,,,,,,,30.0,30.0,0.0,0.0,0.0,,249.57,185.0,42.9,11.5,7.61,0.0,103.0,40.8,62.0,33.3,1.93,0.0,2.45,8.28,0.0,1999.0,2001.0,277.0,58.0,1.0,1.0,0.0,0.0,0.0,0.2627,0.2627,0.0,0.0,0.0,1.6,0.27,0.14,92.0,0.21,478.0,,4,480.65,100.0,3.489,0.0,1.737,0.0,0.638,0.0,0.0,388.0,,41.8 km solo,57.0,1.0,🟢  Plat/Sprint,0
2025-06-29,2025,nc-hungary,result,,Team Visma | Lease a Bike,0,NC,,,0.0,,,,,,,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,4,480.65,,,,,,,,,,,12 km solo,,,,0
2025-07-05,2025,tour-de-france,stage,1.0,Team Visma | Lease a Bike,0,2.UWT,,,0.0,,,,,,,40.0,3905.0,1355.0,150.0,0.0,1.0,185.18,177.0,6.17,2.17,0.0,0.0,111.0,5.9,35.7,32.2,0.434,0.0,0.698,0.0,0.0,1023.0,1039.0,168.0,14.0,3.0,0.0,0.0,0.0,0.0,0.6969,0.0,0.0,0.0,0.0,0.1,0.13,0.06,51.0,0.16,315.0,,2,190.57,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1711.0,22.0,Sprint of small group,27.0,1.0,🟢  Plat/Sprint,0
2025-07-06,2025,tour-de-france,stage,2.0,Team Visma | Lease a Bike,0,2.UWT,,,0.0,,,,,,,110.0,3905.0,1355.0,150.0,0.0,2.0,209.55,208.0,1.5,0.703,0.0,0.0,167.0,2.38,38.2,1.59,0.0,0.0,0.414,0.109,0.0,1853.0,1833.0,189.0,3.0,3.0,2.0,0.0,0.0,0.0,0.9386,0.8499,0.0,0.0,0.0,4.0,0.87,-0.62,305.0,0.23,287.0,,2,190.57,210.0,0.007,0.0,0.007,0.0,0.007,0.0,0.0,1711.0,18.0,Sprint of 26 riders,0.0,2.0,⛰️  Moy. montagne,0
2025-07-07,2025,tour-de-france,stage,3.0,Team Visma | Lease a Bike,0,2.UWT,,,0.0,,,,,,,0.0,3905.0,1355.0,150.0,0.0,3.0,178.51,173.0,2.56,1.12,0.0,0.301,101.0,1.73,42.4,31.7,1.16,0.139,1.33,0.301,0.0,772.0,788.0,161.0,-2.0,1.0,0.0,0.0,0.0,0.0,0.856,0.0,0.0,0.0,0.0,0.0,0.07,0.06,17.0,0.15,211.0,,2,190.57,210.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,1711.0,18.0,Sprint of large group,31.0,1.0,🟢  Plat/Sprint,0
2025-07-08,2025,tour-de-france,stage,4.0,Team Visma | Lease a Bike,0,2.UWT,,,0.0,,,,,,,175.0,3905.0,1355.0,150.0,0.0,4.0,174.02,169.0,4.91,0.0,0.0,0.0,116.0,3.61,51.6,2.78,0.355,0.0,0.438,0.0,0.0,1675.0,1699.0,214.0,9.0,7.0,1.0,0.0,0.0,0.0,0.9426,0.3077,0.0,0.0,0.0,1.9,-2.13,-1.76,279.0,0.13,347.0,,2,190.57,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1711.0,19.0,Sprint of 6 riders,22.0,2.0,⛰️  Moy. montagne,0
2025-07-09,2025,tour-de-france,stage,5.0,Team Visma | Lease a Bike,0,2.UWT,,,0.0,,,,,,,150.0,3905.0,1355.0,150.0,0.0,5.0,33.0,33.0,0.0,0.0,0.0,0.0,29.6,1.29,0.0,2.02,0.0,0.0,0.0,0.0,0.0,182.0,179.0,68.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-1.43,-1.06,93.0,0.01,182.0,,2,190.57,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1711.0,23.0,Time trial,17.0,1.0,🟢  Plat/Sprint,0
2025-07-10,2025,tour-de-france,stage,6.0,Team Visma | Lease a Bike,0,2.UWT,,,0.0,,,,,,,125.0,3905.0,1355.0,150.0,0.0,6.0,201.59,198.0,3.66,0.0,0.0,0.0,168.0,1.44,32.6,0.0,0.0,0.0,0.0,0.0,0.0,3249.0,3103.0,345.0,31.0,2.0,7.0,0.0,0.0,0.0,0.9738,0.8338,0.0,0.0,0.0,7.6,0.3,0.4,340.0,-0.05,715.0,,2,190.57,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1711.0,26.0,42.5 km solo,57.0,2.0,⛰️  Moy. montagne,0
2025-07-11,2025,tour-de-france,stage,7.0,Team Visma | Lease a Bike,0,2.UWT,,,0.0,,,,,,,220.0,3905.0,1355.0,150.0,0.0,7.0,196.55,191.0,5.37,0.2,0.0,0.0,146.0,1.83,41.8,6.39,0.433,0.0,0.433,0.428,0.0,2052.0,1809.0,287.0,4.0,6.0,2.0,0.0,0.0,0.0,0.9995,0.9995,0.0,0.0,0.0,7.2,5.53,3.02,550.0,-0.03,301.0,,2,190.57,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1711.0,27.0,Sprint of small group,82.0,2.0,⛰️  Moy. montagne,0
2025-07-12,2025,tour-de-france,stage,8.0,Team Visma | Lease a Bike,0,2.UWT,,,0.0,,,,,,,150.0,3905.0,1355.0,150.0,0.0,8.0,171.07,169.0,1.8,0.0,0.0,0.0,149.0,2.03,15.9,3.89,0.368,0.0,0.368,0.0,0.0,1158.0,1141.0,118.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.7,0.84,103.0,-0.05,310.0,,2,190.57,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1711.0,30.0,Sprint of large group,46.4,1.0,🟢  Plat/Sprint,0
2025-07-13,2025,tour-de-france,stage,9.0,Team Visma | Lease a Bike,0,2.UWT,,,0.0,,,,,,,0.0,3905.0,1355.0,150.0,0.0,9.0,173.9,172.0,1.63,0.112,0.0,0.0,93.8,0.917,74.2,3.95,0.0,0.0,1.15,0.0,0.0,942.0,863.0,172.0,42.0,3.0,0.0,0.0,0.0,0.0,0.8986,0.0,0.0,0.0,0.0,-0.1,0.13,0.14,123.0,-0.05,311.0,,2,190.57,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1711.0,31.0,Sprint of large group,74.0,1.0,🟢  Plat/Sprint,0
2025-07-14,2025,tour-de-france,stage,10.0,Team Visma | Lease a Bike,0,2.UWT,,,0.0,,,,,,,260.0,3905.0,1355.0,150.0,0.0,10.0,165.48,162.0,0.685,0.0,0.698,0.0,138.0,1.85,16.4,5.7,2.67,0.0,2.67,0.698,0.0,4307.0,3316.0,1447.0,327.0,0.0,5.0,2.0,0.0,1.0,0.9997,0.9997,0.9482,0.9482,0.9482,7.2,7.83,2.9,410.0,0.26,1052.0,,2,190.57,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1711.0,25.0,2.3 km solo,13.4,3.0,🏔️  Haute montagne,0
2025-07-16,2025,tour-de-france,stage,11.0,Team Visma | Lease a Bike,0,2.UWT,,,0.0,,,,,,,70.0,3905.0,1355.0,150.0,0.0,11.0,156.53,155.0,0.305,0.0,0.0,0.579,138.0,2.28,12.6,3.4,0.442,0.0,0.442,0.0,0.0,1567.0,1567.0,288.0,105.0,7.0,1.0,0.0,0.0,0.0,0.9099,0.67,0.0,0.0,0.0,-0.9,-0.27,-0.16,61.0,0.0,295.0,,2,190.57,210.0,0.0,0.577,0.0,0.0,0.0,0.0,0.0,1711.0,30.0,Sprint à deux,68.0,1.0,🟢  Plat/Sprint,0
2025-07-17,2025,tour-de-france,stage,12.0,Team Visma | Lease a Bike,0,2.UWT,,,0.0,,,,,,,155.0,3905.0,1355.0,150.0,0.0,12.0,180.92,175.0,3.74,0.0,0.0,0.0,130.0,0.394,48.8,0.0,1.79,0.0,1.79,0.0,0.0,3794.0,2415.0,1519.0,140.0,4.0,2.0,0.0,0.0,2.0,0.9997,0.9997,0.9997,0.9997,0.9997,8.3,7.93,7.92,863.0,0.16,577.0,,2,190.57,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1711.0,30.0,11.1 km solo,52.0,3.0,🏔️  Haute montagne,0
2025-07-18,2025,tour-de-france,stage,13.0,Team Visma | Lease a Bike,0,2.UWT,,,0.0,,,,,,,205.0,3905.0,1355.0,150.0,0.0,13.0,10.92,10.4,0.0,0.0,0.0,0.0,10.1,0.225,0.0,0.0,0.521,0.0,0.521,0.0,0.0,645.0,43.0,1561.0,940.0,0.0,0.0,1.0,0.0,0.0,0.9963,0.9963,0.9963,0.0,0.0,8.1,8.1,8.0,645.0,5.52,645.0,,2,190.57,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1711.0,24.0,Time trial,83.0,3.0,🏔️  Haute montagne,0
2025-07-19,2025,tour-de-france,stage,14.0,Team Visma | Lease a Bike,0,2.UWT,,,0.0,,,,,,,110.0,3905.0,1355.0,150.0,0.0,14.0,182.43,183.0,0.0,0.0,0.0,0.0,167.0,0.0,16.2,0.0,0.0,0.0,0.0,0.0,0.0,5020.0,3412.0,2111.0,185.0,0.0,0.0,1.0,0.0,3.0,0.9997,0.9997,0.9997,0.9997,0.9997,9.3,8.23,8.34,751.0,0.48,471.0,,2,190.57,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1711.0,19.0,37 km solo,124.0,3.0,🏔️  Haute montagne,0
2025-07-20,2025,tour-de-france,stage,15.0,Team Visma | Lease a Bike,0,2.UWT,,,0.0,,,,,,,90.0,3905.0,1355.0,150.0,0.0,15.0,169.45,158.0,5.91,0.0,5.12,0.0,123.0,0.596,44.6,1.27,0.566,0.0,0.397,0.0,0.0,2305.0,2396.0,890.0,96.0,4.0,0.0,1.0,1.0,0.0,0.785,0.785,0.785,0.785,0.0,1.2,0.53,0.52,57.0,0.03,465.0,,2,190.57,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1711.0,27.0,43.6 km solo,126.0,2.0,⛰️  Moy. montagne,0
2025-07-22,2025,tour-de-france,stage,16.0,Team Visma | Lease a Bike,0,2.UWT,,,0.0,,,,,,,55.0,3905.0,1355.0,150.0,0.0,16.0,171.03,171.0,0.159,0.0,0.0,0.0,147.0,0.0,17.5,6.49,0.0,0.0,0.0,0.0,0.0,2858.0,1027.0,1902.0,24.0,1.0,1.0,0.0,0.0,1.0,0.9995,0.9995,0.9995,0.9995,0.9995,10.7,9.0,8.22,890.0,0.01,371.0,,2,190.57,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1711.0,26.0,Sprint à deux,146.0,3.0,🏔️  Haute montagne,0
2025-07-23,2025,tour-de-france,stage,17.0,Team Visma | Lease a Bike,0,2.UWT,,,0.0,,,,,,,0.0,3905.0,1355.0,150.0,0.0,17.0,160.7,159.0,1.38,0.0,0.0,0.0,142.0,0.335,5.49,12.5,0.0,0.0,0.0,0.0,0.0,1590.0,1509.0,662.0,68.0,2.0,1.0,1.0,0.0,0.0,0.6997,0.6997,0.3978,0.0,0.0,-0.3,-0.03,-0.18,72.0,0.61,535.0,,2,190.57,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1711.0,26.0,Sprint of small group,144.0,2.0,⛰️  Moy. montagne,0
2025-07-24,2025,tour-de-france,stage,18.0,Team Visma | Lease a Bike,0,2.UWT,,,0.0,,,,,,,140.0,3905.0,1355.0,150.0,0.0,18.0,172.39,170.0,1.77,0.0,0.0,0.0,130.0,4.36,14.5,23.0,0.486,0.0,0.486,0.136,0.0,5636.0,3631.0,2298.0,260.0,1.0,0.0,0.0,0.0,3.0,0.9998,0.9998,0.9998,0.9998,0.9998,7.0,7.67,6.2,268.0,1.87,1252.0,,2,190.57,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1711.0,15.0,15.8 km solo,157.0,3.0,🏔️  Haute montagne,0
2025-07-25,2025,tour-de-france,stage,19.0,Team Visma | Lease a Bike,0,2.UWT,,,0.0,,,,,,,180.0,3905.0,1355.0,150.0,0.0,19.0,93.25,93.3,0.0,0.0,0.0,0.0,80.1,0.0,11.2,1.97,0.0,0.0,0.0,0.0,0.0,3352.0,1764.0,2063.0,475.0,0.0,1.0,0.0,0.0,2.0,0.9996,0.9996,0.9996,0.9996,0.9996,6.9,6.5,6.66,377.0,2.01,1871.0,,2,190.57,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1711.0,18.0,13 km solo,133.0,3.0,🏔️  Haute montagne,0
2025-07-26,2025,tour-de-france,stage,20.0,Team Visma | Lease a Bike,0,2.UWT,,,0.0,,,,,,,35.0,3905.0,1355.0,150.0,0.0,20.0,184.79,184.0,0.764,0.0,0.605,0.0,141.0,0.492,38.8,3.61,0.0,0.0,0.102,1.17,0.0,2914.0,2619.0,1052.0,362.0,4.0,1.0,3.0,0.0,0.0,0.933,0.933,0.933,0.0,0.0,1.4,0.73,0.46,85.0,0.39,1036.0,,2,190.57,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1711.0,20.0,16.8 km solo,122.0,2.0,⛰️  Moy. montagne,0
2025-07-27,2025,tour-de-france,stage,21.0,Team Visma | Lease a Bike,0,2.UWT,,,0.0,,,,,,,280.0,3905.0,1355.0,150.0,0.0,21.0,132.17,79.3,2.8,32.9,0.0,0.0,29.8,5.51,39.7,36.8,12.9,0.382,13.0,2.77,0.269,1106.0,1100.0,183.0,19.0,4.0,1.0,0.0,0.0,0.0,0.9527,0.1125,0.0,0.0,0.0,-1.2,-0.93,-1.36,159.0,0.01,426.0,,1,190.57,210.0,19.156,0.0,6.868,0.0,2.16,0.0,0.0,1711.0,19.0,6.4 km solo,74.0,1.0,🟢  Plat/Sprint,0
2025-08-02,2025,san-sebastian,result,,Team Visma | Lease a Bike,1,1.UWT,FIN,33.0,8.0,,,,,,,318.0,318.0,0.0,0.0,0.0,,212.46,204.0,4.81,2.19,0.0,0.0,150.0,15.1,36.6,8.02,0.929,0.0,1.76,2.52,0.0,3903.0,3901.0,678.0,-1.0,0.0,2.0,3.0,1.0,0.0,0.9704,0.9704,0.837,0.419,0.0,-0.3,-0.07,-2.82,253.0,0.03,755.0,,0,0.0,400.0,0.159,0.0,0.155,0.0,0.027,0.0,0.02,718.0,22.0,8.8 km solo,94.0,2.0,⛰️  Moy. montagne,0
2025-08-04,2025,tour-de-pologne,stage,1.0,Team Visma | Lease a Bike,0,2.UWT,,,0.0,,,,,,,50.0,144.0,44.0,0.0,0.0,1.0,199.74,194.0,3.31,1.51,0.0,0.0,153.0,5.48,38.0,2.43,0.703,0.0,0.804,0.0,0.0,816.0,828.0,204.0,92.0,1.0,0.0,0.0,0.0,0.0,0.6705,0.0,0.0,0.0,0.0,-0.1,0.0,0.06,30.0,-0.04,150.0,,1,212.46,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415.0,19.0,Sprint of large group,130.0,1.0,🟢  Plat/Sprint,0
2025-08-05,2025,tour-de-pologne,stage,2.0,Team Visma | Lease a Bike,0,2.UWT,,,0.0,,,,,,,0.0,144.0,44.0,0.0,0.0,2.0,148.23,148.0,0.234,0.38,0.0,0.0,131.0,4.51,12.3,0.0,0.0,0.0,0.0,0.0,0.0,2199.0,1871.0,813.0,369.0,0.0,4.0,2.0,0.0,0.0,0.9996,0.9996,0.9996,0.0,0.0,8.1,6.8,4.32,380.0,0.08,550.0,,1,212.46,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415.0,22.0,Sprint of small group,138.0,3.0,🏔️  Haute montagne,0
2025-08-06,2025,tour-de-pologne,stage,3.0,Team Visma | Lease a Bike,0,2.UWT,,,0.0,,,,,,,0.0,144.0,44.0,0.0,0.0,3.0,159.24,147.0,7.21,3.92,0.239,0.0,148.0,5.39,0.88,3.25,0.0,0.0,0.633,1.24,0.239,3467.0,3495.0,757.0,354.0,5.0,4.0,3.0,0.0,0.0,0.9282,0.9282,0.8026,0.0,0.0,2.4,-0.17,-1.14,243.0,0.14,1091.0,,1,212.46,50.0,0.406,0.0,0.025,0.0,0.013,0.0,0.0,415.0,17.0,Sprint of large group,88.6,2.0,⛰️  Moy. montagne,0
